bug,class,method,line
14,org.apache.commons.math3.fitting.CurveFitter,fit,172
14,org.apache.commons.math3.fitting.CurveFitter,fit,180
14,org.apache.commons.math3.fitting.CurveFitter,fit,136
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction,<init>,191
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction,<init>,192
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction,<init>,193
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction,access$100,184
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction,getModelFunction,199
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction,getModelFunctionJacobian,218
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction$1,<init>,199
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction$1,value,203
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction$1,value,204
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction$1,value,205
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction$1,value,206
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction$1,value,207
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction$1,value,209
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction$2,<init>,218
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction$2,value,220
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction$2,value,221
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction$2,value,222
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction$2,value,223
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction$2,value,224
14,org.apache.commons.math3.fitting.CurveFitter$TheoreticalValuesFunction$2,value,225
14,org.apache.commons.math3.fitting.PolynomialFitter,<init>,37
14,org.apache.commons.math3.fitting.PolynomialFitter,<init>,38
14,org.apache.commons.math3.fitting.PolynomialFitter,fit,68
14,org.apache.commons.math3.fitting.WeightedObservedPoint,<init>,45
14,org.apache.commons.math3.fitting.WeightedObservedPoint,<init>,46
14,org.apache.commons.math3.fitting.WeightedObservedPoint,<init>,47
14,org.apache.commons.math3.fitting.WeightedObservedPoint,<init>,48
14,org.apache.commons.math3.fitting.WeightedObservedPoint,<init>,49
14,org.apache.commons.math3.fitting.WeightedObservedPoint,getWeight,57
14,org.apache.commons.math3.fitting.WeightedObservedPoint,getX,66
14,org.apache.commons.math3.fitting.WeightedObservedPoint,getY,75
14,org.apache.commons.math3.linear.AbstractRealMatrix,<clinit>,47
14,org.apache.commons.math3.linear.AbstractRealMatrix,<clinit>,50
14,org.apache.commons.math3.linear.AbstractRealMatrix,<clinit>,51
14,org.apache.commons.math3.linear.AbstractRealMatrix,<init>,56
14,org.apache.commons.math3.linear.AbstractRealMatrix,<init>,67
14,org.apache.commons.math3.linear.AbstractRealMatrix,<init>,68
14,org.apache.commons.math3.linear.AbstractRealMatrix,<init>,71
14,org.apache.commons.math3.linear.AbstractRealMatrix,<init>,74
14,org.apache.commons.math3.linear.AbstractRealMatrix,isSquare,616
14,org.apache.commons.math3.linear.AbstractRealMatrix,multiply,141
14,org.apache.commons.math3.linear.AbstractRealMatrix,multiply,143
14,org.apache.commons.math3.linear.AbstractRealMatrix,multiply,144
14,org.apache.commons.math3.linear.AbstractRealMatrix,multiply,145
14,org.apache.commons.math3.linear.AbstractRealMatrix,multiply,146
14,org.apache.commons.math3.linear.AbstractRealMatrix,multiply,147
14,org.apache.commons.math3.linear.AbstractRealMatrix,multiply,148
14,org.apache.commons.math3.linear.AbstractRealMatrix,multiply,149
14,org.apache.commons.math3.linear.AbstractRealMatrix,multiply,150
14,org.apache.commons.math3.linear.AbstractRealMatrix,multiply,151
14,org.apache.commons.math3.linear.AbstractRealMatrix,multiply,153
14,org.apache.commons.math3.linear.AbstractRealMatrix,multiply,157
14,org.apache.commons.math3.linear.AbstractRealMatrix,operate,675
14,org.apache.commons.math3.linear.AbstractRealMatrix,scalarMultiply,126
14,org.apache.commons.math3.linear.AbstractRealMatrix,scalarMultiply,127
14,org.apache.commons.math3.linear.AbstractRealMatrix,scalarMultiply,128
14,org.apache.commons.math3.linear.AbstractRealMatrix,scalarMultiply,129
14,org.apache.commons.math3.linear.AbstractRealMatrix,scalarMultiply,130
14,org.apache.commons.math3.linear.AbstractRealMatrix,scalarMultiply,131
14,org.apache.commons.math3.linear.AbstractRealMatrix,scalarMultiply,135
14,org.apache.commons.math3.linear.AbstractRealMatrix,setColumnVector,521
14,org.apache.commons.math3.linear.AbstractRealMatrix,setColumnVector,522
14,org.apache.commons.math3.linear.AbstractRealMatrix,setColumnVector,523
14,org.apache.commons.math3.linear.AbstractRealMatrix,setColumnVector,527
14,org.apache.commons.math3.linear.AbstractRealMatrix,setColumnVector,528
14,org.apache.commons.math3.linear.AbstractRealMatrix,setColumnVector,530
14,org.apache.commons.math3.linear.AbstractRealMatrix,setRowVector,501
14,org.apache.commons.math3.linear.AbstractRealMatrix,setRowVector,502
14,org.apache.commons.math3.linear.AbstractRealMatrix,setRowVector,503
14,org.apache.commons.math3.linear.AbstractRealMatrix,setRowVector,507
14,org.apache.commons.math3.linear.AbstractRealMatrix,setRowVector,508
14,org.apache.commons.math3.linear.AbstractRealMatrix,setRowVector,510
14,org.apache.commons.math3.linear.AbstractRealMatrix,transpose,598
14,org.apache.commons.math3.linear.AbstractRealMatrix,transpose,599
14,org.apache.commons.math3.linear.AbstractRealMatrix,transpose,600
14,org.apache.commons.math3.linear.AbstractRealMatrix,transpose,601
14,org.apache.commons.math3.linear.AbstractRealMatrix,transpose,611
14,org.apache.commons.math3.linear.AbstractRealMatrix,walkInOptimizedOrder,873
14,org.apache.commons.math3.linear.AbstractRealMatrix$5,<init>,601
14,org.apache.commons.math3.linear.AbstractRealMatrix$5,visit,606
14,org.apache.commons.math3.linear.AbstractRealMatrix$5,visit,607
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,61
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,62
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,63
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,79
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,80
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,81
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,101
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,102
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,105
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,108
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,109
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,112
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,113
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,116
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,117
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,121
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,<init>,123
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,copy,151
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,copyIn,547
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,copyIn,548
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,copyOut,528
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,copyOut,529
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,copyOut,531
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,copyOut,532
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,copyOut,534
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,createMatrix,145
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,getColumnDimension,345
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,getData,254
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,getEntry,306
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,getEntry,307
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,getRowDimension,339
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,operate,352
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,operate,353
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,operate,354
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,operate,357
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,operate,358
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,operate,359
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,operate,360
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,operate,361
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,operate,362
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,operate,364
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,operate,366
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setEntry,314
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setEntry,315
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setEntry,316
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setSubMatrix,272
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setSubMatrix,273
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setSubMatrix,276
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setSubMatrix,279
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setSubMatrix,280
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setSubMatrix,281
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setSubMatrix,285
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setSubMatrix,286
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setSubMatrix,289
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setSubMatrix,290
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setSubMatrix,291
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setSubMatrix,294
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setSubMatrix,296
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,setSubMatrix,300
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,walkInRowOrder,410
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,walkInRowOrder,411
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,walkInRowOrder,412
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,walkInRowOrder,413
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,walkInRowOrder,414
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,walkInRowOrder,415
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,walkInRowOrder,416
14,org.apache.commons.math3.linear.Array2DRowRealMatrix,walkInRowOrder,419
14,org.apache.commons.math3.linear.ArrayRealVector,<clinit>,43
14,org.apache.commons.math3.linear.ArrayRealVector,<init>,85
14,org.apache.commons.math3.linear.ArrayRealVector,<init>,86
14,org.apache.commons.math3.linear.ArrayRealVector,<init>,87
14,org.apache.commons.math3.linear.ArrayRealVector,<init>,104
14,org.apache.commons.math3.linear.ArrayRealVector,<init>,105
14,org.apache.commons.math3.linear.ArrayRealVector,<init>,108
14,org.apache.commons.math3.linear.ArrayRealVector,<init>,109
14,org.apache.commons.math3.linear.ArrayRealVector,checkVectorDimensions,758
14,org.apache.commons.math3.linear.ArrayRealVector,checkVectorDimensions,761
14,org.apache.commons.math3.linear.ArrayRealVector,dotProduct,456
14,org.apache.commons.math3.linear.ArrayRealVector,dotProduct,457
14,org.apache.commons.math3.linear.ArrayRealVector,dotProduct,458
14,org.apache.commons.math3.linear.ArrayRealVector,dotProduct,459
14,org.apache.commons.math3.linear.ArrayRealVector,dotProduct,460
14,org.apache.commons.math3.linear.ArrayRealVector,dotProduct,461
14,org.apache.commons.math3.linear.ArrayRealVector,dotProduct,463
14,org.apache.commons.math3.linear.ArrayRealVector,getDataRef,450
14,org.apache.commons.math3.linear.ArrayRealVector,getDimension,610
14,org.apache.commons.math3.linear.ArrayRealVector,getEntry,600
14,org.apache.commons.math3.linear.DefaultRealMatrixPreservingVisitor,<init>,30
14,org.apache.commons.math3.linear.DefaultRealMatrixPreservingVisitor,end,41
14,org.apache.commons.math3.linear.DefaultRealMatrixPreservingVisitor,start,34
14,org.apache.commons.math3.linear.EigenDecomposition,<init>,118
14,org.apache.commons.math3.linear.EigenDecomposition,<init>,119
14,org.apache.commons.math3.linear.EigenDecomposition,<init>,120
14,org.apache.commons.math3.linear.EigenDecomposition,<init>,121
14,org.apache.commons.math3.linear.EigenDecomposition,<init>,122
14,org.apache.commons.math3.linear.EigenDecomposition,<init>,123
14,org.apache.commons.math3.linear.EigenDecomposition,<init>,128
14,org.apache.commons.math3.linear.EigenDecomposition,<init>,81
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,573
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,574
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,575
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,576
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,577
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,578
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,579
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,580
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,582
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,583
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,586
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,587
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,588
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,589
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,591
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,596
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,597
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,598
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,601
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,602
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,607
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,608
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,611
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,612
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,614
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,615
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,618
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,674
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,678
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,679
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,680
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,681
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,682
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,687
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,699
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,700
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,701
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,702
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,706
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,707
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,708
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,713
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,714
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,715
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,716
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,717
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,719
14,org.apache.commons.math3.linear.EigenDecomposition,findEigenVectors,721
14,org.apache.commons.math3.linear.EigenDecomposition,getSquareRoot,375
14,org.apache.commons.math3.linear.EigenDecomposition,getSquareRoot,379
14,org.apache.commons.math3.linear.EigenDecomposition,getSquareRoot,380
14,org.apache.commons.math3.linear.EigenDecomposition,getSquareRoot,381
14,org.apache.commons.math3.linear.EigenDecomposition,getSquareRoot,382
14,org.apache.commons.math3.linear.EigenDecomposition,getSquareRoot,385
14,org.apache.commons.math3.linear.EigenDecomposition,getSquareRoot,387
14,org.apache.commons.math3.linear.EigenDecomposition,getSquareRoot,388
14,org.apache.commons.math3.linear.EigenDecomposition,getSquareRoot,389
14,org.apache.commons.math3.linear.EigenDecomposition,getSquareRoot,391
14,org.apache.commons.math3.linear.EigenDecomposition,getV,199
14,org.apache.commons.math3.linear.EigenDecomposition,getV,200
14,org.apache.commons.math3.linear.EigenDecomposition,getV,201
14,org.apache.commons.math3.linear.EigenDecomposition,getV,202
14,org.apache.commons.math3.linear.EigenDecomposition,getV,203
14,org.apache.commons.math3.linear.EigenDecomposition,getV,207
14,org.apache.commons.math3.linear.EigenDecomposition,getVT,250
14,org.apache.commons.math3.linear.EigenDecomposition,getVT,251
14,org.apache.commons.math3.linear.EigenDecomposition,getVT,252
14,org.apache.commons.math3.linear.EigenDecomposition,getVT,253
14,org.apache.commons.math3.linear.EigenDecomposition,getVT,254
14,org.apache.commons.math3.linear.EigenDecomposition,getVT,259
14,org.apache.commons.math3.linear.EigenDecomposition,transformToTridiagonal,561
14,org.apache.commons.math3.linear.EigenDecomposition,transformToTridiagonal,562
14,org.apache.commons.math3.linear.EigenDecomposition,transformToTridiagonal,563
14,org.apache.commons.math3.linear.EigenDecomposition,transformToTridiagonal,564
14,org.apache.commons.math3.linear.MatrixUtils,<clinit>,52
14,org.apache.commons.math3.linear.MatrixUtils,<clinit>,58
14,org.apache.commons.math3.linear.MatrixUtils,checkColumnIndex,484
14,org.apache.commons.math3.linear.MatrixUtils,checkColumnIndex,488
14,org.apache.commons.math3.linear.MatrixUtils,checkMatrixIndex,455
14,org.apache.commons.math3.linear.MatrixUtils,checkMatrixIndex,456
14,org.apache.commons.math3.linear.MatrixUtils,checkMatrixIndex,457
14,org.apache.commons.math3.linear.MatrixUtils,checkMultiplicationCompatible,607
14,org.apache.commons.math3.linear.MatrixUtils,checkMultiplicationCompatible,611
14,org.apache.commons.math3.linear.MatrixUtils,checkRowIndex,468
14,org.apache.commons.math3.linear.MatrixUtils,checkRowIndex,473
14,org.apache.commons.math3.linear.MatrixUtils,createRealDiagonalMatrix,216
14,org.apache.commons.math3.linear.MatrixUtils,createRealDiagonalMatrix,217
14,org.apache.commons.math3.linear.MatrixUtils,createRealDiagonalMatrix,218
14,org.apache.commons.math3.linear.MatrixUtils,createRealDiagonalMatrix,220
14,org.apache.commons.math3.linear.MatrixUtils,createRealMatrix,81
14,org.apache.commons.math3.linear.MatrixUtils,createRealMatrix,130
14,org.apache.commons.math3.linear.MatrixUtils,createRealMatrix,134
14,org.apache.commons.math3.linear.MatrixUtils,isSymmetric,440
14,org.apache.commons.math3.linear.MatrixUtils,isSymmetricInternal,391
14,org.apache.commons.math3.linear.MatrixUtils,isSymmetricInternal,392
14,org.apache.commons.math3.linear.MatrixUtils,isSymmetricInternal,399
14,org.apache.commons.math3.linear.MatrixUtils,isSymmetricInternal,400
14,org.apache.commons.math3.linear.MatrixUtils,isSymmetricInternal,401
14,org.apache.commons.math3.linear.MatrixUtils,isSymmetricInternal,402
14,org.apache.commons.math3.linear.MatrixUtils,isSymmetricInternal,403
14,org.apache.commons.math3.linear.MatrixUtils,isSymmetricInternal,413
14,org.apache.commons.math3.linear.RealLinearOperator,<init>,53
14,org.apache.commons.math3.linear.RealMatrixFormat,<init>,115
14,org.apache.commons.math3.linear.RealMatrixFormat,<init>,117
14,org.apache.commons.math3.linear.RealMatrixFormat,<init>,133
14,org.apache.commons.math3.linear.RealMatrixFormat,<init>,134
14,org.apache.commons.math3.linear.RealMatrixFormat,<init>,135
14,org.apache.commons.math3.linear.RealMatrixFormat,<init>,136
14,org.apache.commons.math3.linear.RealMatrixFormat,<init>,137
14,org.apache.commons.math3.linear.RealMatrixFormat,<init>,138
14,org.apache.commons.math3.linear.RealMatrixFormat,<init>,139
14,org.apache.commons.math3.linear.RealMatrixFormat,<init>,140
14,org.apache.commons.math3.linear.RealMatrixFormat,<init>,142
14,org.apache.commons.math3.linear.RealMatrixFormat,<init>,143
14,org.apache.commons.math3.linear.RealMatrixFormat,<init>,99
14,org.apache.commons.math3.linear.RealMatrixFormat,<init>,101
14,org.apache.commons.math3.linear.RealMatrixFormat,getFormat,207
14,org.apache.commons.math3.linear.RealMatrixFormat,getInstance,215
14,org.apache.commons.math3.linear.RealMatrixFormat,getInstance,224
14,org.apache.commons.math3.linear.RealVector,<init>,60
14,org.apache.commons.math3.linear.RealVector,<init>,1159
14,org.apache.commons.math3.linear.RealVectorFormat,<init>,106
14,org.apache.commons.math3.linear.RealVectorFormat,<init>,107
14,org.apache.commons.math3.linear.RealVectorFormat,<init>,108
14,org.apache.commons.math3.linear.RealVectorFormat,<init>,109
14,org.apache.commons.math3.linear.RealVectorFormat,<init>,110
14,org.apache.commons.math3.linear.RealVectorFormat,<init>,111
14,org.apache.commons.math3.linear.RealVectorFormat,<init>,112
14,org.apache.commons.math3.linear.RealVectorFormat,<init>,113
14,org.apache.commons.math3.linear.RealVectorFormat,<init>,114
14,org.apache.commons.math3.linear.RealVectorFormat,<init>,82
14,org.apache.commons.math3.linear.RealVectorFormat,<init>,83
14,org.apache.commons.math3.linear.RealVectorFormat,getInstance,162
14,org.apache.commons.math3.linear.RealVectorFormat,getInstance,171
14,org.apache.commons.math3.linear.TriDiagonalTransformer,<init>,62
14,org.apache.commons.math3.linear.TriDiagonalTransformer,<init>,63
14,org.apache.commons.math3.linear.TriDiagonalTransformer,<init>,68
14,org.apache.commons.math3.linear.TriDiagonalTransformer,<init>,69
14,org.apache.commons.math3.linear.TriDiagonalTransformer,<init>,70
14,org.apache.commons.math3.linear.TriDiagonalTransformer,<init>,71
14,org.apache.commons.math3.linear.TriDiagonalTransformer,<init>,72
14,org.apache.commons.math3.linear.TriDiagonalTransformer,<init>,73
14,org.apache.commons.math3.linear.TriDiagonalTransformer,<init>,74
14,org.apache.commons.math3.linear.TriDiagonalTransformer,<init>,77
14,org.apache.commons.math3.linear.TriDiagonalTransformer,<init>,78
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getMainDiagonalRef,175
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getQ,86
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getQ,87
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getQ,89
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getQT,98
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getQT,99
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getQT,100
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getQT,103
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getQT,104
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getQT,105
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getQT,106
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getQT,126
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getQT,127
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getQT,131
14,org.apache.commons.math3.linear.TriDiagonalTransformer,getSecondaryDiagonalRef,185
14,org.apache.commons.math3.linear.TriDiagonalTransformer,transform,193
14,org.apache.commons.math3.linear.TriDiagonalTransformer,transform,194
14,org.apache.commons.math3.linear.TriDiagonalTransformer,transform,195
14,org.apache.commons.math3.linear.TriDiagonalTransformer,transform,198
14,org.apache.commons.math3.linear.TriDiagonalTransformer,transform,199
14,org.apache.commons.math3.linear.TriDiagonalTransformer,transform,200
14,org.apache.commons.math3.linear.TriDiagonalTransformer,transform,201
14,org.apache.commons.math3.linear.TriDiagonalTransformer,transform,202
14,org.apache.commons.math3.linear.TriDiagonalTransformer,transform,203
14,org.apache.commons.math3.linear.TriDiagonalTransformer,transform,205
14,org.apache.commons.math3.linear.TriDiagonalTransformer,transform,206
14,org.apache.commons.math3.linear.TriDiagonalTransformer,transform,207
14,org.apache.commons.math3.linear.TriDiagonalTransformer,transform,252
14,org.apache.commons.math3.linear.TriDiagonalTransformer,transform,253
14,org.apache.commons.math3.optim.BaseMultivariateOptimizer,<init>,48
14,org.apache.commons.math3.optim.BaseMultivariateOptimizer,<init>,49
14,org.apache.commons.math3.optim.BaseMultivariateOptimizer,checkParameters,125
