bug,class,method,line,path,line_source
7,org.joda.time.DateTimeFieldType,<clinit>,99,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType WEEKYEAR_TYPE = new StandardDateTimeFieldType(
7,org.joda.time.DateTimeFieldType,<clinit>,102,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType WEEK_OF_WEEKYEAR_TYPE = new StandardDateTimeFieldType(
7,org.joda.time.DateTimeFieldType,<clinit>,105,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType DAY_OF_WEEK_TYPE = new StandardDateTimeFieldType(
7,org.joda.time.DateTimeFieldType,<clinit>,109,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType HALFDAY_OF_DAY_TYPE = new StandardDateTimeFieldType(
7,org.joda.time.DateTimeFieldType,<clinit>,112,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType HOUR_OF_HALFDAY_TYPE = new StandardDateTimeFieldType(
7,org.joda.time.DateTimeFieldType,<clinit>,115,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType CLOCKHOUR_OF_HALFDAY_TYPE = new StandardDateTimeFieldType(
7,org.joda.time.DateTimeFieldType,<clinit>,118,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType CLOCKHOUR_OF_DAY_TYPE = new StandardDateTimeFieldType(
7,org.joda.time.DateTimeFieldType,<clinit>,121,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType HOUR_OF_DAY_TYPE = new StandardDateTimeFieldType(
7,org.joda.time.DateTimeFieldType,<clinit>,124,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType MINUTE_OF_DAY_TYPE = new StandardDateTimeFieldType(
7,org.joda.time.DateTimeFieldType,<clinit>,127,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType MINUTE_OF_HOUR_TYPE = new StandardDateTimeFieldType(
7,org.joda.time.DateTimeFieldType,<clinit>,130,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType SECOND_OF_DAY_TYPE = new StandardDateTimeFieldType(
7,org.joda.time.DateTimeFieldType,<clinit>,133,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType SECOND_OF_MINUTE_TYPE = new StandardDateTimeFieldType(
7,org.joda.time.DateTimeFieldType,<clinit>,136,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType MILLIS_OF_DAY_TYPE = new StandardDateTimeFieldType(
7,org.joda.time.DateTimeFieldType,<clinit>,139,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType MILLIS_OF_SECOND_TYPE = new StandardDateTimeFieldType(
7,org.joda.time.DateTimeFieldType,<init>,152,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,super();
7,org.joda.time.DateTimeFieldType,<init>,153,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,iName = name;
7,org.joda.time.DateTimeFieldType,<init>,154,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,}
7,org.joda.time.DateTimeFieldType,centuryOfEra,353,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return CENTURY_OF_ERA_TYPE;
7,org.joda.time.DateTimeFieldType,clockhourOfDay,226,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return CLOCKHOUR_OF_DAY_TYPE;
7,org.joda.time.DateTimeFieldType,clockhourOfHalfday,244,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return CLOCKHOUR_OF_HALFDAY_TYPE;
7,org.joda.time.DateTimeFieldType,dayOfMonth,272,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return DAY_OF_MONTH_TYPE;
7,org.joda.time.DateTimeFieldType,dayOfWeek,263,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return DAY_OF_WEEK_TYPE;
7,org.joda.time.DateTimeFieldType,dayOfYear,281,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return DAY_OF_YEAR_TYPE;
7,org.joda.time.DateTimeFieldType,era,362,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return ERA_TYPE;
7,org.joda.time.DateTimeFieldType,halfdayOfDay,253,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return HALFDAY_OF_DAY_TYPE;
7,org.joda.time.DateTimeFieldType,hourOfDay,217,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return HOUR_OF_DAY_TYPE;
7,org.joda.time.DateTimeFieldType,hourOfHalfday,235,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return HOUR_OF_HALFDAY_TYPE;
7,org.joda.time.DateTimeFieldType,millisOfDay,172,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return MILLIS_OF_DAY_TYPE;
7,org.joda.time.DateTimeFieldType,millisOfSecond,163,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return MILLIS_OF_SECOND_TYPE;
7,org.joda.time.DateTimeFieldType,minuteOfDay,208,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return MINUTE_OF_DAY_TYPE;
7,org.joda.time.DateTimeFieldType,minuteOfHour,199,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return MINUTE_OF_HOUR_TYPE;
7,org.joda.time.DateTimeFieldType,monthOfYear,317,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return MONTH_OF_YEAR_TYPE;
7,org.joda.time.DateTimeFieldType,secondOfDay,190,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return SECOND_OF_DAY_TYPE;
7,org.joda.time.DateTimeFieldType,secondOfMinute,181,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return SECOND_OF_MINUTE_TYPE;
7,org.joda.time.DateTimeFieldType,weekOfWeekyear,290,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return WEEK_OF_WEEKYEAR_TYPE;
7,org.joda.time.DateTimeFieldType,weekyear,299,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return WEEKYEAR_TYPE;
7,org.joda.time.DateTimeFieldType,weekyearOfCentury,308,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return WEEKYEAR_OF_CENTURY_TYPE;
7,org.joda.time.DateTimeFieldType,year,326,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return YEAR_TYPE;
7,org.joda.time.DateTimeFieldType,yearOfCentury,344,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return YEAR_OF_CENTURY_TYPE;
7,org.joda.time.DateTimeFieldType,yearOfEra,335,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return YEAR_OF_ERA_TYPE;
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,443,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,super(name);
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,444,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,iOrdinal = ordinal;
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,445,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,iUnitType = unitType;
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,446,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,iRangeType = rangeType;
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,447,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,}
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getDurationType,451,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return iUnitType;
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getField,461,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,chronology = DateTimeUtils.getChronology(chronology);
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getField,463,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,switch (iOrdinal) {
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getField,473,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return chronology.year();
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getField,477,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return chronology.monthOfYear();
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getField,479,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return chronology.dayOfMonth();
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getField,487,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return chronology.dayOfWeek();
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getField,497,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return chronology.hourOfDay();
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getField,501,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return chronology.minuteOfHour();
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getField,505,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return chronology.secondOfMinute();
7,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getRangeDurationType,456,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return iRangeType;
7,org.joda.time.DateTimeUtils,<clinit>,35,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,private static final SystemMillisProvider SYSTEM_MILLIS_PROVIDER = new SystemMillisProvider();
7,org.joda.time.DateTimeUtils,<clinit>,37,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,private static volatile MillisProvider cMillisProvider = SYSTEM_MILLIS_PROVIDER;
7,org.joda.time.DateTimeUtils,checkPermission,129,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,SecurityManager sm = System.getSecurityManager();
7,org.joda.time.DateTimeUtils,checkPermission,130,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,if (sm != null) {
7,org.joda.time.DateTimeUtils,checkPermission,133,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,}
7,org.joda.time.DateTimeUtils,getChronology,252,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,if (chrono == null) {
7,org.joda.time.DateTimeUtils,getChronology,255,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,return chrono;
7,org.joda.time.DateTimeUtils,getDateFormatSymbols,365,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,"Method method = DateFormatSymbols.class.getMethod(""getInstance"", new Class[] {Locale.class});"
7,org.joda.time.DateTimeUtils,getDateFormatSymbols,366,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,"return (DateFormatSymbols) method.invoke(null, new Object[] {locale});"
7,org.joda.time.DateTimeUtils,getInstantChronology,164,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,if (instant == null) {
7,org.joda.time.DateTimeUtils,getInstantChronology,167,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,Chronology chrono = instant.getChronology();
7,org.joda.time.DateTimeUtils,getInstantChronology,168,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,if (chrono == null) {
7,org.joda.time.DateTimeUtils,getInstantChronology,171,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,return chrono;
7,org.joda.time.DateTimeUtils,getInstantMillis,146,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,if (instant == null) {
7,org.joda.time.DateTimeUtils,getInstantMillis,149,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,return instant.getMillis();
7,org.joda.time.DateTimeUtils,getZone,269,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,if (zone == null) {
7,org.joda.time.DateTimeUtils,getZone,272,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,return zone;
7,org.joda.time.DateTimeUtils,setCurrentMillisFixed,82,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,checkPermission();
7,org.joda.time.DateTimeUtils,setCurrentMillisFixed,83,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,cMillisProvider = new FixedMillisProvider(fixedMillis);
7,org.joda.time.DateTimeUtils,setCurrentMillisFixed,84,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,}
7,org.joda.time.DateTimeUtils,setCurrentMillisSystem,68,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,checkPermission();
7,org.joda.time.DateTimeUtils,setCurrentMillisSystem,69,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,cMillisProvider = SYSTEM_MILLIS_PROVIDER;
7,org.joda.time.DateTimeUtils,setCurrentMillisSystem,70,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,}
7,org.joda.time.DateTimeUtils$FixedMillisProvider,<init>,414,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,FixedMillisProvider(long fixedMillis) {
7,org.joda.time.DateTimeUtils$FixedMillisProvider,<init>,415,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,iMillis = fixedMillis;
7,org.joda.time.DateTimeUtils$FixedMillisProvider,<init>,416,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,}
7,org.joda.time.DateTimeUtils$SystemMillisProvider,<init>,393,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,static class SystemMillisProvider implements MillisProvider {
7,org.joda.time.DateTimeZone,<clinit>,93,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"public static final DateTimeZone UTC = new FixedDateTimeZone(""UTC"", ""UTC"", 0, 0);"
7,org.joda.time.DateTimeZone,<clinit>,113,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,setProvider0(null);
7,org.joda.time.DateTimeZone,<clinit>,114,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,setNameProvider0(null);
7,org.joda.time.DateTimeZone,<clinit>,115,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
7,org.joda.time.DateTimeZone,<init>,685,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,protected DateTimeZone(String id) {
7,org.joda.time.DateTimeZone,<init>,686,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (id == null) {
7,org.joda.time.DateTimeZone,<init>,689,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,iID = id;
7,org.joda.time.DateTimeZone,<init>,690,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
7,org.joda.time.DateTimeZone,convertLocalToUTC,929,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,int offsetLocal = getOffset(instantLocal);
7,org.joda.time.DateTimeZone,convertLocalToUTC,931,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,int offset = getOffset(instantLocal - offsetLocal);
7,org.joda.time.DateTimeZone,convertLocalToUTC,933,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (offsetLocal != offset) {
7,org.joda.time.DateTimeZone,convertLocalToUTC,964,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,long instantUTC = instantLocal - offset;
7,org.joda.time.DateTimeZone,convertLocalToUTC,966,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if ((instantLocal ^ instantUTC) < 0 && (instantLocal ^ offset) < 0) {
7,org.joda.time.DateTimeZone,convertLocalToUTC,969,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,return instantUTC;
7,org.joda.time.DateTimeZone,convertUTCToLocal,906,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,int offset = getOffset(instantUTC);
7,org.joda.time.DateTimeZone,convertUTCToLocal,907,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,long instantLocal = instantUTC + offset;
7,org.joda.time.DateTimeZone,convertUTCToLocal,909,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if ((instantUTC ^ instantLocal) < 0 && (instantUTC ^ offset) >= 0) {
7,org.joda.time.DateTimeZone,convertUTCToLocal,912,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,return instantLocal;
7,org.joda.time.DateTimeZone,forID,201,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (id == null) {
7,org.joda.time.DateTimeZone,forID,204,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"if (id.equals(""UTC"")) {"
7,org.joda.time.DateTimeZone,forID,207,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,DateTimeZone zone = cProvider.getZone(id);
7,org.joda.time.DateTimeZone,forID,208,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (zone != null) {
7,org.joda.time.DateTimeZone,forID,209,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,return zone;
7,org.joda.time.DateTimeZone,getDefault,131,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,DateTimeZone zone = cDefault;
7,org.joda.time.DateTimeZone,getDefault,132,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (zone == null) {
7,org.joda.time.DateTimeZone,getDefault,133,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,synchronized(DateTimeZone.class) {
7,org.joda.time.DateTimeZone,getDefault,134,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,zone = cDefault;
7,org.joda.time.DateTimeZone,getDefault,135,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (zone == null) {
7,org.joda.time.DateTimeZone,getDefault,136,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,DateTimeZone temp = null;
7,org.joda.time.DateTimeZone,getDefault,139,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"String id = System.getProperty(""user.timezone"");"
7,org.joda.time.DateTimeZone,getDefault,140,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (id != null) {  // null check avoids stack overflow
7,org.joda.time.DateTimeZone,getDefault,141,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,temp = forID(id);
7,org.joda.time.DateTimeZone,getDefault,145,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
7,org.joda.time.DateTimeZone,getDefault,146,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (temp == null) {
7,org.joda.time.DateTimeZone,getDefault,151,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
7,org.joda.time.DateTimeZone,getDefault,152,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (temp == null) {
7,org.joda.time.DateTimeZone,getDefault,155,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,cDefault = zone = temp;
7,org.joda.time.DateTimeZone,getDefault,157,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
7,org.joda.time.DateTimeZone,getDefault,159,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,return zone;
7,org.joda.time.DateTimeZone,getDefaultNameProvider,526,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,NameProvider nameProvider = null;
7,org.joda.time.DateTimeZone,getDefaultNameProvider,528,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"String providerClass = System.getProperty(""org.joda.time.DateTimeZone.NameProvider"");"
7,org.joda.time.DateTimeZone,getDefaultNameProvider,529,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (providerClass != null) {
7,org.joda.time.DateTimeZone,getDefaultNameProvider,539,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
7,org.joda.time.DateTimeZone,getDefaultNameProvider,541,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (nameProvider == null) {
7,org.joda.time.DateTimeZone,getDefaultNameProvider,542,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,nameProvider = new DefaultNameProvider();
7,org.joda.time.DateTimeZone,getDefaultNameProvider,545,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,return nameProvider;
7,org.joda.time.DateTimeZone,getDefaultProvider,440,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,Provider provider = null;
7,org.joda.time.DateTimeZone,getDefaultProvider,443,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,String providerClass =
7,org.joda.time.DateTimeZone,getDefaultProvider,445,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (providerClass != null) {
7,org.joda.time.DateTimeZone,getDefaultProvider,455,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
7,org.joda.time.DateTimeZone,getDefaultProvider,457,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (provider == null) {
7,org.joda.time.DateTimeZone,getDefaultProvider,459,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"provider = new ZoneInfoProvider(""org/joda/time/tz/data"");"
7,org.joda.time.DateTimeZone,getDefaultProvider,463,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
7,org.joda.time.DateTimeZone,getDefaultProvider,466,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (provider == null) {
7,org.joda.time.DateTimeZone,getDefaultProvider,470,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,return provider;
7,org.joda.time.DateTimeZone,getID,701,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,return iID;
7,org.joda.time.DateTimeZone,hashCode,1165,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,return 57 + getID().hashCode();
7,org.joda.time.DateTimeZone,setDefault,172,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,SecurityManager sm = System.getSecurityManager();
7,org.joda.time.DateTimeZone,setDefault,173,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (sm != null) {
7,org.joda.time.DateTimeZone,setDefault,176,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (zone == null) {
7,org.joda.time.DateTimeZone,setDefault,179,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,synchronized(DateTimeZone.class) {
7,org.joda.time.DateTimeZone,setDefault,180,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,cDefault = zone;
7,org.joda.time.DateTimeZone,setDefault,181,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
7,org.joda.time.DateTimeZone,setDefault,182,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
7,org.joda.time.DateTimeZone,setNameProvider0,511,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (nameProvider == null) {
7,org.joda.time.DateTimeZone,setNameProvider0,512,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,nameProvider = getDefaultNameProvider();
7,org.joda.time.DateTimeZone,setNameProvider0,514,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,cNameProvider = nameProvider;
7,org.joda.time.DateTimeZone,setNameProvider0,515,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
7,org.joda.time.DateTimeZone,setProvider0,412,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (provider == null) {
7,org.joda.time.DateTimeZone,setProvider0,413,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,provider = getDefaultProvider();
7,org.joda.time.DateTimeZone,setProvider0,415,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,Set<String> ids = provider.getAvailableIDs();
7,org.joda.time.DateTimeZone,setProvider0,416,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (ids == null || ids.size() == 0) {
7,org.joda.time.DateTimeZone,setProvider0,420,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"if (!ids.contains(""UTC"")) {"
7,org.joda.time.DateTimeZone,setProvider0,423,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"if (!UTC.equals(provider.getZone(""UTC""))) {"
7,org.joda.time.DateTimeZone,setProvider0,426,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,cProvider = provider;
7,org.joda.time.DateTimeZone,setProvider0,427,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,cAvailableIDs = ids;
7,org.joda.time.DateTimeZone,setProvider0,428,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
7,org.joda.time.DurationField,<init>,30,/JodaTime/src/main/java/org/joda/time/DurationField.java,public abstract class DurationField implements Comparable<DurationField> {
7,org.joda.time.DurationFieldType,<clinit>,60,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType ERAS_TYPE = new StandardDurationFieldType(""eras"", ERAS);"
