bug,class,method,line
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,130
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,131
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,132
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,133
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,134
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,135
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,137
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,138
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,140
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,141
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,144
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,146
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,147
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,148
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,151
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,152
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,153
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,154
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,155
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,156
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,158
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,159
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,160
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,161
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,162
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,164
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,167
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,170
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,171
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,173
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,190
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,191
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,193
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,195
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,199
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,202
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,204
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,208
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,209
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,210
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,212
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,215
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,218
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,219
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,220
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,224
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,225
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,227
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,234
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,235
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,236
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,238
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,240
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,241
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,242
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,243
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,244
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,245
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,247
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,248
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,252
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,254
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,255
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,256
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,257
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,265
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,266
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,268
24,org.apache.commons.math3.optimization.univariate.BrentOptimizer,doOptimize,269
24,org.apache.commons.math3.optimization.univariate.UnivariatePointValuePair,<init>,45
24,org.apache.commons.math3.optimization.univariate.UnivariatePointValuePair,<init>,46
24,org.apache.commons.math3.optimization.univariate.UnivariatePointValuePair,<init>,47
24,org.apache.commons.math3.optimization.univariate.UnivariatePointValuePair,<init>,48
24,org.apache.commons.math3.optimization.univariate.UnivariatePointValuePair,getPoint,56
24,org.apache.commons.math3.util.FastMath,<clinit>,113
24,org.apache.commons.math3.util.FastMath,<clinit>,126
24,org.apache.commons.math3.util.FastMath,<clinit>,139
24,org.apache.commons.math3.util.FastMath,<clinit>,158
24,org.apache.commons.math3.util.FastMath,<clinit>,177
24,org.apache.commons.math3.util.FastMath,<clinit>,196
24,org.apache.commons.math3.util.FastMath,<clinit>,216
24,org.apache.commons.math3.util.FastMath,<clinit>,235
24,org.apache.commons.math3.util.FastMath,<clinit>,254
24,org.apache.commons.math3.util.FastMath,<clinit>,275
24,org.apache.commons.math3.util.FastMath,<clinit>,283
24,org.apache.commons.math3.util.FastMath,<clinit>,286
24,org.apache.commons.math3.util.FastMath,abs,3020
24,org.apache.commons.math3.util.FastMath,abs,3002
24,org.apache.commons.math3.util.FastMath,sqrt,375
24,org.apache.commons.math3.util.FastMath,ulp,3029
24,org.apache.commons.math3.util.FastMath,ulp,3032
24,org.apache.commons.math3.util.Incrementor,<init>,52
24,org.apache.commons.math3.util.Incrementor,<init>,53
24,org.apache.commons.math3.util.Incrementor,<init>,61
24,org.apache.commons.math3.util.Incrementor,<init>,68
24,org.apache.commons.math3.util.Incrementor,<init>,40
24,org.apache.commons.math3.util.Incrementor,<init>,78
24,org.apache.commons.math3.util.Incrementor,<init>,79
24,org.apache.commons.math3.util.Incrementor,<init>,80
24,org.apache.commons.math3.util.Incrementor,<init>,81
24,org.apache.commons.math3.util.Incrementor,incrementCount,150
24,org.apache.commons.math3.util.Incrementor,incrementCount,153
24,org.apache.commons.math3.util.Incrementor,resetCount,159
24,org.apache.commons.math3.util.Incrementor,resetCount,160
24,org.apache.commons.math3.util.Incrementor,setMaximalCount,91
24,org.apache.commons.math3.util.Incrementor,setMaximalCount,92
24,org.apache.commons.math3.util.Incrementor$1,<init>,62
24,org.apache.commons.math3.util.Precision,<clinit>,43
24,org.apache.commons.math3.util.Precision,<clinit>,53
24,org.apache.commons.math3.util.Precision,equals,226
24,org.apache.commons.math3.util.Precision,equals,290
24,org.apache.commons.math3.util.Precision,equals,291
24,org.apache.commons.math3.util.Precision,equals,294
24,org.apache.commons.math3.util.Precision,equals,297
24,org.apache.commons.math3.util.Precision,equals,301
24,org.apache.commons.math3.util.Precision,equals,303
