bug,class,method,line,path,line_source
11,org.joda.time.DateTimeFieldType,<clinit>,102,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType WEEK_OF_WEEKYEAR_TYPE = new StandardDateTimeFieldType(
11,org.joda.time.DateTimeFieldType,<clinit>,105,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType DAY_OF_WEEK_TYPE = new StandardDateTimeFieldType(
11,org.joda.time.DateTimeFieldType,<clinit>,109,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType HALFDAY_OF_DAY_TYPE = new StandardDateTimeFieldType(
11,org.joda.time.DateTimeFieldType,<clinit>,112,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType HOUR_OF_HALFDAY_TYPE = new StandardDateTimeFieldType(
11,org.joda.time.DateTimeFieldType,<clinit>,115,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType CLOCKHOUR_OF_HALFDAY_TYPE = new StandardDateTimeFieldType(
11,org.joda.time.DateTimeFieldType,<clinit>,118,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType CLOCKHOUR_OF_DAY_TYPE = new StandardDateTimeFieldType(
11,org.joda.time.DateTimeFieldType,<clinit>,121,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType HOUR_OF_DAY_TYPE = new StandardDateTimeFieldType(
11,org.joda.time.DateTimeFieldType,<clinit>,124,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType MINUTE_OF_DAY_TYPE = new StandardDateTimeFieldType(
11,org.joda.time.DateTimeFieldType,<clinit>,127,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType MINUTE_OF_HOUR_TYPE = new StandardDateTimeFieldType(
11,org.joda.time.DateTimeFieldType,<clinit>,130,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType SECOND_OF_DAY_TYPE = new StandardDateTimeFieldType(
11,org.joda.time.DateTimeFieldType,<clinit>,133,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType SECOND_OF_MINUTE_TYPE = new StandardDateTimeFieldType(
11,org.joda.time.DateTimeFieldType,<clinit>,136,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType MILLIS_OF_DAY_TYPE = new StandardDateTimeFieldType(
11,org.joda.time.DateTimeFieldType,<clinit>,139,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,private static final DateTimeFieldType MILLIS_OF_SECOND_TYPE = new StandardDateTimeFieldType(
11,org.joda.time.DateTimeFieldType,<init>,152,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,super();
11,org.joda.time.DateTimeFieldType,<init>,153,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,iName = name;
11,org.joda.time.DateTimeFieldType,<init>,154,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,}
11,org.joda.time.DateTimeFieldType,centuryOfEra,353,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return CENTURY_OF_ERA_TYPE;
11,org.joda.time.DateTimeFieldType,clockhourOfDay,226,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return CLOCKHOUR_OF_DAY_TYPE;
11,org.joda.time.DateTimeFieldType,clockhourOfHalfday,244,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return CLOCKHOUR_OF_HALFDAY_TYPE;
11,org.joda.time.DateTimeFieldType,dayOfMonth,272,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return DAY_OF_MONTH_TYPE;
11,org.joda.time.DateTimeFieldType,dayOfWeek,263,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return DAY_OF_WEEK_TYPE;
11,org.joda.time.DateTimeFieldType,dayOfYear,281,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return DAY_OF_YEAR_TYPE;
11,org.joda.time.DateTimeFieldType,era,362,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return ERA_TYPE;
11,org.joda.time.DateTimeFieldType,halfdayOfDay,253,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return HALFDAY_OF_DAY_TYPE;
11,org.joda.time.DateTimeFieldType,hourOfDay,217,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return HOUR_OF_DAY_TYPE;
11,org.joda.time.DateTimeFieldType,hourOfHalfday,235,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return HOUR_OF_HALFDAY_TYPE;
11,org.joda.time.DateTimeFieldType,millisOfDay,172,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return MILLIS_OF_DAY_TYPE;
11,org.joda.time.DateTimeFieldType,millisOfSecond,163,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return MILLIS_OF_SECOND_TYPE;
11,org.joda.time.DateTimeFieldType,minuteOfDay,208,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return MINUTE_OF_DAY_TYPE;
11,org.joda.time.DateTimeFieldType,minuteOfHour,199,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return MINUTE_OF_HOUR_TYPE;
11,org.joda.time.DateTimeFieldType,monthOfYear,317,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return MONTH_OF_YEAR_TYPE;
11,org.joda.time.DateTimeFieldType,secondOfDay,190,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return SECOND_OF_DAY_TYPE;
11,org.joda.time.DateTimeFieldType,secondOfMinute,181,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return SECOND_OF_MINUTE_TYPE;
11,org.joda.time.DateTimeFieldType,weekOfWeekyear,290,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return WEEK_OF_WEEKYEAR_TYPE;
11,org.joda.time.DateTimeFieldType,weekyear,299,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return WEEKYEAR_TYPE;
11,org.joda.time.DateTimeFieldType,weekyearOfCentury,308,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return WEEKYEAR_OF_CENTURY_TYPE;
11,org.joda.time.DateTimeFieldType,year,326,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return YEAR_TYPE;
11,org.joda.time.DateTimeFieldType,yearOfCentury,344,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return YEAR_OF_CENTURY_TYPE;
11,org.joda.time.DateTimeFieldType,yearOfEra,335,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return YEAR_OF_ERA_TYPE;
11,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,443,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,super(name);
11,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,444,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,iOrdinal = ordinal;
11,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,445,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,iUnitType = unitType;
11,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,446,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,iRangeType = rangeType;
11,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,447,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,}
11,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getDurationType,451,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return iUnitType;
11,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getRangeDurationType,456,/JodaTime/src/main/java/org/joda/time/DateTimeFieldType.java,return iRangeType;
11,org.joda.time.DateTimeUtils,<clinit>,35,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,private static final SystemMillisProvider SYSTEM_MILLIS_PROVIDER = new SystemMillisProvider();
11,org.joda.time.DateTimeUtils,<clinit>,37,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,private static volatile MillisProvider cMillisProvider = SYSTEM_MILLIS_PROVIDER;
11,org.joda.time.DateTimeUtils,currentTimeMillis,56,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,return cMillisProvider.getMillis();
11,org.joda.time.DateTimeUtils,getChronology,252,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,if (chrono == null) {
11,org.joda.time.DateTimeUtils,getChronology,253,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,return ISOChronology.getInstance();
11,org.joda.time.DateTimeUtils,getChronology,255,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,return chrono;
11,org.joda.time.DateTimeUtils,getPeriodType,286,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,if (type == null) {
11,org.joda.time.DateTimeUtils,getPeriodType,287,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,return PeriodType.standard();
11,org.joda.time.DateTimeUtils,getPeriodType,289,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,return type;
11,org.joda.time.DateTimeUtils$SystemMillisProvider,<init>,393,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,static class SystemMillisProvider implements MillisProvider {
11,org.joda.time.DateTimeUtils$SystemMillisProvider,getMillis,399,/JodaTime/src/main/java/org/joda/time/DateTimeUtils.java,return System.currentTimeMillis();
11,org.joda.time.DateTimeZone,<clinit>,93,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"public static final DateTimeZone UTC = new FixedDateTimeZone(""UTC"", ""UTC"", 0, 0);"
11,org.joda.time.DateTimeZone,<clinit>,113,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,setProvider0(null);
11,org.joda.time.DateTimeZone,<clinit>,114,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,setNameProvider0(null);
11,org.joda.time.DateTimeZone,<clinit>,115,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
11,org.joda.time.DateTimeZone,<init>,673,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,
11,org.joda.time.DateTimeZone,<init>,674,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,// Instance fields and methods
11,org.joda.time.DateTimeZone,<init>,677,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,private final String iID;
11,org.joda.time.DateTimeZone,<init>,678,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,
11,org.joda.time.DateTimeZone,forID,189,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"* Short ids, as accepted by {@link java.util.TimeZone}, are not accepted."
11,org.joda.time.DateTimeZone,forID,192,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,* <p>
11,org.joda.time.DateTimeZone,forID,195,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,*
11,org.joda.time.DateTimeZone,forID,196,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"* @param id  the ID of the datetime zone, null means default"
11,org.joda.time.DateTimeZone,forID,197,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,* @return the DateTimeZone object for the ID
11,org.joda.time.DateTimeZone,getDefault,124,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,* <p>
11,org.joda.time.DateTimeZone,getDefault,125,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,* NOTE: If the {@code java.util.TimeZone} default is updated <i>after</i> calling this
11,org.joda.time.DateTimeZone,getDefault,126,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"* method, then the change will not be picked up here."
11,org.joda.time.DateTimeZone,getDefault,127,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,*
11,org.joda.time.DateTimeZone,getDefault,128,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,* @return the default datetime zone object
11,org.joda.time.DateTimeZone,getDefault,129,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,*/
11,org.joda.time.DateTimeZone,getDefault,132,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (zone == null) {
11,org.joda.time.DateTimeZone,getDefault,135,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (zone == null) {
11,org.joda.time.DateTimeZone,getDefault,136,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,DateTimeZone temp = null;
11,org.joda.time.DateTimeZone,getDefault,141,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,temp = forID(id);
11,org.joda.time.DateTimeZone,getDefault,142,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
11,org.joda.time.DateTimeZone,getDefault,145,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
11,org.joda.time.DateTimeZone,getDefault,147,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,temp = forTimeZone(TimeZone.getDefault());
11,org.joda.time.DateTimeZone,getDefault,149,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,} catch (IllegalArgumentException ex) {
11,org.joda.time.DateTimeZone,getDefaultNameProvider,514,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,cNameProvider = nameProvider;
11,org.joda.time.DateTimeZone,getDefaultNameProvider,516,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,
11,org.joda.time.DateTimeZone,getDefaultNameProvider,517,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,/**
11,org.joda.time.DateTimeZone,getDefaultNameProvider,527,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,try {
11,org.joda.time.DateTimeZone,getDefaultNameProvider,529,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (providerClass != null) {
11,org.joda.time.DateTimeZone,getDefaultNameProvider,530,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,try {
11,org.joda.time.DateTimeZone,getDefaultNameProvider,533,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,Thread thread = Thread.currentThread();
11,org.joda.time.DateTimeZone,getDefaultProvider,428,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
11,org.joda.time.DateTimeZone,getDefaultProvider,431,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,* Gets the default zone provider.
11,org.joda.time.DateTimeZone,getDefaultProvider,433,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,* Tries the system property <code>org.joda.time.DateTimeZone.Provider</code>.
11,org.joda.time.DateTimeZone,getDefaultProvider,443,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,String providerClass =
11,org.joda.time.DateTimeZone,getDefaultProvider,445,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (providerClass != null) {
11,org.joda.time.DateTimeZone,getDefaultProvider,447,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,provider = (Provider) Class.forName(providerClass).newInstance();
11,org.joda.time.DateTimeZone,getDefaultProvider,451,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
11,org.joda.time.DateTimeZone,getDefaultProvider,454,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,// ignored
11,org.joda.time.DateTimeZone,getDefaultProvider,458,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,try {
11,org.joda.time.DateTimeZone,getID,689,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,iID = id;
11,org.joda.time.DateTimeZone,setDefault,160,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
11,org.joda.time.DateTimeZone,setDefault,161,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,
11,org.joda.time.DateTimeZone,setDefault,164,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,* <p>
11,org.joda.time.DateTimeZone,setDefault,167,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"* @param zone  the default datetime zone object, must not be null"
11,org.joda.time.DateTimeZone,setDefault,168,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,* @throws IllegalArgumentException if the zone is null
11,org.joda.time.DateTimeZone,setDefault,169,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,* @throws SecurityException if the application has insufficient security rights
11,org.joda.time.DateTimeZone,setDefault,170,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,*/
11,org.joda.time.DateTimeZone,setNameProvider0,499,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"sm.checkPermission(new JodaTimePermission(""DateTimeZone.setNameProvider""));"
11,org.joda.time.DateTimeZone,setNameProvider0,500,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
11,org.joda.time.DateTimeZone,setNameProvider0,502,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
11,org.joda.time.DateTimeZone,setNameProvider0,503,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,
11,org.joda.time.DateTimeZone,setProvider0,400,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"sm.checkPermission(new JodaTimePermission(""DateTimeZone.setProvider""));"
11,org.joda.time.DateTimeZone,setProvider0,401,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
11,org.joda.time.DateTimeZone,setProvider0,403,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
11,org.joda.time.DateTimeZone,setProvider0,404,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,
11,org.joda.time.DateTimeZone,setProvider0,408,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,"* @param provider  provider to use, or null for default"
11,org.joda.time.DateTimeZone,setProvider0,411,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,private static void setProvider0(Provider provider) {
11,org.joda.time.DateTimeZone,setProvider0,414,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,}
11,org.joda.time.DateTimeZone,setProvider0,415,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,Set<String> ids = provider.getAvailableIDs();
11,org.joda.time.DateTimeZone,setProvider0,416,/JodaTime/src/main/java/org/joda/time/DateTimeZone.java,if (ids == null || ids.size() == 0) {
11,org.joda.time.DurationField,<init>,30,/JodaTime/src/main/java/org/joda/time/DurationField.java,public abstract class DurationField implements Comparable<DurationField> {
11,org.joda.time.DurationFieldType,<clinit>,60,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType ERAS_TYPE = new StandardDurationFieldType(""eras"", ERAS);"
11,org.joda.time.DurationFieldType,<clinit>,62,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType CENTURIES_TYPE = new StandardDurationFieldType(""centuries"", CENTURIES);"
11,org.joda.time.DurationFieldType,<clinit>,64,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType WEEKYEARS_TYPE = new StandardDurationFieldType(""weekyears"", WEEKYEARS);"
11,org.joda.time.DurationFieldType,<clinit>,66,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType YEARS_TYPE = new StandardDurationFieldType(""years"", YEARS);"
11,org.joda.time.DurationFieldType,<clinit>,68,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType MONTHS_TYPE = new StandardDurationFieldType(""months"", MONTHS);"
11,org.joda.time.DurationFieldType,<clinit>,70,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType WEEKS_TYPE = new StandardDurationFieldType(""weeks"", WEEKS);"
11,org.joda.time.DurationFieldType,<clinit>,72,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType DAYS_TYPE = new StandardDurationFieldType(""days"", DAYS);"
11,org.joda.time.DurationFieldType,<clinit>,74,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType HALFDAYS_TYPE = new StandardDurationFieldType(""halfdays"", HALFDAYS);"
11,org.joda.time.DurationFieldType,<clinit>,76,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType HOURS_TYPE = new StandardDurationFieldType(""hours"", HOURS);"
11,org.joda.time.DurationFieldType,<clinit>,78,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType MINUTES_TYPE = new StandardDurationFieldType(""minutes"", MINUTES);"
11,org.joda.time.DurationFieldType,<clinit>,80,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType SECONDS_TYPE = new StandardDurationFieldType(""seconds"", SECONDS);"
11,org.joda.time.DurationFieldType,<clinit>,82,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType MILLIS_TYPE = new StandardDurationFieldType(""millis"", MILLIS);"
11,org.joda.time.DurationFieldType,<init>,94,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,super();
11,org.joda.time.DurationFieldType,<init>,95,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,iName = name;
11,org.joda.time.DurationFieldType,<init>,96,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,}
11,org.joda.time.DurationFieldType,centuries,196,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return CENTURIES_TYPE;
11,org.joda.time.DurationFieldType,days,151,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return DAYS_TYPE;
11,org.joda.time.DurationFieldType,eras,205,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return ERAS_TYPE;
11,org.joda.time.DurationFieldType,halfdays,141,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return HALFDAYS_TYPE;
11,org.joda.time.DurationFieldType,hours,132,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return HOURS_TYPE;
11,org.joda.time.DurationFieldType,millis,105,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return MILLIS_TYPE;
11,org.joda.time.DurationFieldType,minutes,123,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return MINUTES_TYPE;
11,org.joda.time.DurationFieldType,months,178,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return MONTHS_TYPE;
11,org.joda.time.DurationFieldType,seconds,114,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return SECONDS_TYPE;
11,org.joda.time.DurationFieldType,weeks,160,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return WEEKS_TYPE;
11,org.joda.time.DurationFieldType,weekyears,169,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return WEEKYEARS_TYPE;
11,org.joda.time.DurationFieldType,years,187,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return YEARS_TYPE;
11,org.joda.time.DurationFieldType$StandardDurationFieldType,<init>,259,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,super(name);
11,org.joda.time.DurationFieldType$StandardDurationFieldType,<init>,260,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,iOrdinal = ordinal;
11,org.joda.time.DurationFieldType$StandardDurationFieldType,<init>,261,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,}
11,org.joda.time.DurationFieldType$StandardDurationFieldType,getField,264,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,chronology = DateTimeUtils.getChronology(chronology);
11,org.joda.time.DurationFieldType$StandardDurationFieldType,getField,266,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,switch (iOrdinal) {
11,org.joda.time.DurationFieldType$StandardDurationFieldType,getField,274,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return chronology.years();
11,org.joda.time.DurationFieldType$StandardDurationFieldType,getField,276,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return chronology.months();
11,org.joda.time.DurationFieldType$StandardDurationFieldType,getField,280,/JodaTime/src/main/java/org/joda/time/DurationFieldType.java,return chronology.days();
11,org.joda.time.Period,<clinit>,63,/JodaTime/src/main/java/org/joda/time/Period.java,public static final Period ZERO = new Period();
11,org.joda.time.Period,<init>,271,/JodaTime/src/main/java/org/joda/time/Period.java,"super(0L, null, null);"
11,org.joda.time.Period,<init>,272,/JodaTime/src/main/java/org/joda/time/Period.java,}
11,org.joda.time.Period,<init>,463,/JodaTime/src/main/java/org/joda/time/Period.java,"super(startInstant, endInstant, type, chrono);"
11,org.joda.time.Period,<init>,464,/JodaTime/src/main/java/org/joda/time/Period.java,}
11,org.joda.time.Period,getMonths,686,/JodaTime/src/main/java/org/joda/time/Period.java,"return getPeriodType().getIndexedField(this, PeriodType.MONTH_INDEX);"
11,org.joda.time.Period,getYears,677,/JodaTime/src/main/java/org/joda/time/Period.java,"return getPeriodType().getIndexedField(this, PeriodType.YEAR_INDEX);"
11,org.joda.time.PeriodType,<clinit>,56,/JodaTime/src/main/java/org/joda/time/PeriodType.java,"private static final Map<PeriodType, Object> cTypes = new HashMap<PeriodType, Object>(32);"
11,org.joda.time.PeriodType,<clinit>,58,/JodaTime/src/main/java/org/joda/time/PeriodType.java,static int YEAR_INDEX = 0;
11,org.joda.time.PeriodType,<clinit>,59,/JodaTime/src/main/java/org/joda/time/PeriodType.java,static int MONTH_INDEX = 1;
11,org.joda.time.PeriodType,<clinit>,60,/JodaTime/src/main/java/org/joda/time/PeriodType.java,static int WEEK_INDEX = 2;
11,org.joda.time.PeriodType,<clinit>,61,/JodaTime/src/main/java/org/joda/time/PeriodType.java,static int DAY_INDEX = 3;
11,org.joda.time.PeriodType,<clinit>,62,/JodaTime/src/main/java/org/joda/time/PeriodType.java,static int HOUR_INDEX = 4;
11,org.joda.time.PeriodType,<clinit>,63,/JodaTime/src/main/java/org/joda/time/PeriodType.java,static int MINUTE_INDEX = 5;
