class,method,line,bug
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,20,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,21,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,22,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,23,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,24,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,25,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,26,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,27,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,28,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,29,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,30,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,31,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,32,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,33,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,34,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,35,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,36,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,37,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,38,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,39,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,40,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,41,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,42,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,43,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,44,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,45,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,46,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,47,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,48,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,49,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,50,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,51,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,52,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,53,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,54,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,55,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,56,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,57,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,58,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,59,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,60,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,61,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,62,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,63,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,64,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,65,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,66,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,67,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,68,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,69,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,75,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,76,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,77,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,78,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,79,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,80,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,81,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,82,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,86,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,87,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,91,Jackson-core_16
src/main/java/com/fasterxml/jackson/core/json/async/NonBlockingJsonParser.java,,92,Jackson-core_16
src/test/java/com/fasterxml/jackson/core/json/async/AsyncScalarArrayTest.java,testBigDecimals,311,Jackson-core_16
src/test/java/com/fasterxml/jackson/core/json/async/AsyncScalarArrayTest.java,testBigDecimals,312,Jackson-core_16
src/test/java/com/fasterxml/jackson/core/json/async/AsyncScalarArrayTest.java,testBigDecimals,313,Jackson-core_16
src/test/java/com/fasterxml/jackson/core/json/async/AsyncScalarArrayTest.java,testBigDecimals,314,Jackson-core_16
src/test/java/com/fasterxml/jackson/core/json/async/AsyncScalarArrayTest.java,_testBigDecimals,343,Jackson-core_16
src/test/java/com/fasterxml/jackson/core/json/async/AsyncScalarArrayTest.java,_testBigDecimals,345,Jackson-core_16
