bug,class,method,line,path,line_source
1,org.joda.time.DateTimeFieldType,yearOfCentury,345,/src/main/java/org/joda/time/DateTimeFieldType.java,return YEAR_OF_CENTURY_TYPE;
1,org.joda.time.DateTimeFieldType,yearOfEra,336,/src/main/java/org/joda/time/DateTimeFieldType.java,return YEAR_OF_ERA_TYPE;
1,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,444,/src/main/java/org/joda/time/DateTimeFieldType.java,super(name);
1,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,445,/src/main/java/org/joda/time/DateTimeFieldType.java,iOrdinal = ordinal;
1,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,446,/src/main/java/org/joda/time/DateTimeFieldType.java,iUnitType = unitType;
1,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,447,/src/main/java/org/joda/time/DateTimeFieldType.java,iRangeType = rangeType;
1,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,<init>,448,/src/main/java/org/joda/time/DateTimeFieldType.java,}
1,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getDurationType,452,/src/main/java/org/joda/time/DateTimeFieldType.java,return iUnitType;
1,org.joda.time.DateTimeFieldType$StandardDateTimeFieldType,getRangeDurationType,457,/src/main/java/org/joda/time/DateTimeFieldType.java,return iRangeType;
1,org.joda.time.DateTimeUtils,<clinit>,41,/src/main/java/org/joda/time/DateTimeUtils.java,private static final SystemMillisProvider SYSTEM_MILLIS_PROVIDER = new SystemMillisProvider();
1,org.joda.time.DateTimeUtils,<clinit>,43,/src/main/java/org/joda/time/DateTimeUtils.java,private static volatile MillisProvider cMillisProvider = SYSTEM_MILLIS_PROVIDER;
1,org.joda.time.DateTimeUtils,<clinit>,49,/src/main/java/org/joda/time/DateTimeUtils.java,"Map<String, DateTimeZone> map = new LinkedHashMap<String, DateTimeZone>();"
1,org.joda.time.DateTimeUtils,<clinit>,50,/src/main/java/org/joda/time/DateTimeUtils.java,"map.put(""UT"", DateTimeZone.UTC);"
1,org.joda.time.DateTimeUtils,<clinit>,51,/src/main/java/org/joda/time/DateTimeUtils.java,"map.put(""UTC"", DateTimeZone.UTC);"
1,org.joda.time.DateTimeUtils,<clinit>,52,/src/main/java/org/joda/time/DateTimeUtils.java,"map.put(""GMT"", DateTimeZone.UTC);"
1,org.joda.time.DateTimeUtils,<clinit>,53,/src/main/java/org/joda/time/DateTimeUtils.java,"put(map, ""EST"", ""America/New_York"");"
1,org.joda.time.DateTimeUtils,<clinit>,54,/src/main/java/org/joda/time/DateTimeUtils.java,"put(map, ""EDT"", ""America/New_York"");"
1,org.joda.time.DateTimeUtils,<clinit>,55,/src/main/java/org/joda/time/DateTimeUtils.java,"put(map, ""CST"", ""America/Chicago"");"
1,org.joda.time.DateTimeUtils,<clinit>,56,/src/main/java/org/joda/time/DateTimeUtils.java,"put(map, ""CDT"", ""America/Chicago"");"
1,org.joda.time.DateTimeUtils,<clinit>,57,/src/main/java/org/joda/time/DateTimeUtils.java,"put(map, ""MST"", ""America/Denver"");"
1,org.joda.time.DateTimeUtils,<clinit>,58,/src/main/java/org/joda/time/DateTimeUtils.java,"put(map, ""MDT"", ""America/Denver"");"
1,org.joda.time.DateTimeUtils,<clinit>,59,/src/main/java/org/joda/time/DateTimeUtils.java,"put(map, ""PST"", ""America/Los_Angeles"");"
1,org.joda.time.DateTimeUtils,<clinit>,60,/src/main/java/org/joda/time/DateTimeUtils.java,"put(map, ""PDT"", ""America/Los_Angeles"");"
1,org.joda.time.DateTimeUtils,<clinit>,61,/src/main/java/org/joda/time/DateTimeUtils.java,cZoneNames = Collections.unmodifiableMap(map);
1,org.joda.time.DateTimeUtils,<clinit>,62,/src/main/java/org/joda/time/DateTimeUtils.java,}
1,org.joda.time.DateTimeUtils,checkPermission,161,/src/main/java/org/joda/time/DateTimeUtils.java,SecurityManager sm = System.getSecurityManager();
1,org.joda.time.DateTimeUtils,checkPermission,162,/src/main/java/org/joda/time/DateTimeUtils.java,if (sm != null) {
1,org.joda.time.DateTimeUtils,checkPermission,165,/src/main/java/org/joda/time/DateTimeUtils.java,}
1,org.joda.time.DateTimeUtils,getChronology,284,/src/main/java/org/joda/time/DateTimeUtils.java,if (chrono == null) {
1,org.joda.time.DateTimeUtils,getChronology,285,/src/main/java/org/joda/time/DateTimeUtils.java,return ISOChronology.getInstance();
1,org.joda.time.DateTimeUtils,getChronology,287,/src/main/java/org/joda/time/DateTimeUtils.java,return chrono;
1,org.joda.time.DateTimeUtils,put,65,/src/main/java/org/joda/time/DateTimeUtils.java,"map.put(name, DateTimeZone.forID(id));"
1,org.joda.time.DateTimeUtils,put,68,/src/main/java/org/joda/time/DateTimeUtils.java,}
1,org.joda.time.DateTimeUtils,put,69,/src/main/java/org/joda/time/DateTimeUtils.java,}
1,org.joda.time.DateTimeUtils,setCurrentMillisFixed,114,/src/main/java/org/joda/time/DateTimeUtils.java,checkPermission();
1,org.joda.time.DateTimeUtils,setCurrentMillisFixed,115,/src/main/java/org/joda/time/DateTimeUtils.java,cMillisProvider = new FixedMillisProvider(fixedMillis);
1,org.joda.time.DateTimeUtils,setCurrentMillisFixed,116,/src/main/java/org/joda/time/DateTimeUtils.java,}
1,org.joda.time.DateTimeUtils,setCurrentMillisSystem,100,/src/main/java/org/joda/time/DateTimeUtils.java,checkPermission();
1,org.joda.time.DateTimeUtils,setCurrentMillisSystem,101,/src/main/java/org/joda/time/DateTimeUtils.java,cMillisProvider = SYSTEM_MILLIS_PROVIDER;
1,org.joda.time.DateTimeUtils,setCurrentMillisSystem,102,/src/main/java/org/joda/time/DateTimeUtils.java,}
1,org.joda.time.DateTimeUtils$FixedMillisProvider,<init>,547,/src/main/java/org/joda/time/DateTimeUtils.java,FixedMillisProvider(long fixedMillis) {
1,org.joda.time.DateTimeUtils$FixedMillisProvider,<init>,548,/src/main/java/org/joda/time/DateTimeUtils.java,iMillis = fixedMillis;
1,org.joda.time.DateTimeUtils$FixedMillisProvider,<init>,549,/src/main/java/org/joda/time/DateTimeUtils.java,}
1,org.joda.time.DateTimeUtils$SystemMillisProvider,<init>,526,/src/main/java/org/joda/time/DateTimeUtils.java,static class SystemMillisProvider implements MillisProvider {
1,org.joda.time.DateTimeZone,<clinit>,94,/src/main/java/org/joda/time/DateTimeZone.java,"public static final DateTimeZone UTC = new FixedDateTimeZone(""UTC"", ""UTC"", 0, 0);"
1,org.joda.time.DateTimeZone,<clinit>,116,/src/main/java/org/joda/time/DateTimeZone.java,setProvider0(null);
1,org.joda.time.DateTimeZone,<clinit>,117,/src/main/java/org/joda/time/DateTimeZone.java,setNameProvider0(null);
1,org.joda.time.DateTimeZone,<clinit>,118,/src/main/java/org/joda/time/DateTimeZone.java,}
1,org.joda.time.DateTimeZone,<init>,714,/src/main/java/org/joda/time/DateTimeZone.java,protected DateTimeZone(String id) {
1,org.joda.time.DateTimeZone,<init>,715,/src/main/java/org/joda/time/DateTimeZone.java,if (id == null) {
1,org.joda.time.DateTimeZone,<init>,718,/src/main/java/org/joda/time/DateTimeZone.java,iID = id;
1,org.joda.time.DateTimeZone,<init>,719,/src/main/java/org/joda/time/DateTimeZone.java,}
1,org.joda.time.DateTimeZone,forID,205,/src/main/java/org/joda/time/DateTimeZone.java,if (id == null) {
1,org.joda.time.DateTimeZone,forID,208,/src/main/java/org/joda/time/DateTimeZone.java,"if (id.equals(""UTC"")) {"
1,org.joda.time.DateTimeZone,forID,211,/src/main/java/org/joda/time/DateTimeZone.java,DateTimeZone zone = cProvider.getZone(id);
1,org.joda.time.DateTimeZone,forID,212,/src/main/java/org/joda/time/DateTimeZone.java,if (zone != null) {
1,org.joda.time.DateTimeZone,forID,213,/src/main/java/org/joda/time/DateTimeZone.java,return zone;
1,org.joda.time.DateTimeZone,getDefault,134,/src/main/java/org/joda/time/DateTimeZone.java,DateTimeZone zone = cDefault;
1,org.joda.time.DateTimeZone,getDefault,135,/src/main/java/org/joda/time/DateTimeZone.java,if (zone == null) {
1,org.joda.time.DateTimeZone,getDefault,136,/src/main/java/org/joda/time/DateTimeZone.java,synchronized(DateTimeZone.class) {
1,org.joda.time.DateTimeZone,getDefault,137,/src/main/java/org/joda/time/DateTimeZone.java,zone = cDefault;
1,org.joda.time.DateTimeZone,getDefault,138,/src/main/java/org/joda/time/DateTimeZone.java,if (zone == null) {
1,org.joda.time.DateTimeZone,getDefault,139,/src/main/java/org/joda/time/DateTimeZone.java,DateTimeZone temp = null;
1,org.joda.time.DateTimeZone,getDefault,142,/src/main/java/org/joda/time/DateTimeZone.java,"String id = System.getProperty(""user.timezone"");"
1,org.joda.time.DateTimeZone,getDefault,143,/src/main/java/org/joda/time/DateTimeZone.java,if (id != null) {  // null check avoids stack overflow
1,org.joda.time.DateTimeZone,getDefault,144,/src/main/java/org/joda/time/DateTimeZone.java,temp = forID(id);
1,org.joda.time.DateTimeZone,getDefault,148,/src/main/java/org/joda/time/DateTimeZone.java,}
1,org.joda.time.DateTimeZone,getDefault,149,/src/main/java/org/joda/time/DateTimeZone.java,if (temp == null) {
1,org.joda.time.DateTimeZone,getDefault,154,/src/main/java/org/joda/time/DateTimeZone.java,}
1,org.joda.time.DateTimeZone,getDefault,155,/src/main/java/org/joda/time/DateTimeZone.java,if (temp == null) {
1,org.joda.time.DateTimeZone,getDefault,158,/src/main/java/org/joda/time/DateTimeZone.java,cDefault = zone = temp;
1,org.joda.time.DateTimeZone,getDefault,160,/src/main/java/org/joda/time/DateTimeZone.java,}
1,org.joda.time.DateTimeZone,getDefault,162,/src/main/java/org/joda/time/DateTimeZone.java,return zone;
1,org.joda.time.DateTimeZone,getDefaultNameProvider,554,/src/main/java/org/joda/time/DateTimeZone.java,NameProvider nameProvider = null;
1,org.joda.time.DateTimeZone,getDefaultNameProvider,556,/src/main/java/org/joda/time/DateTimeZone.java,"String providerClass = System.getProperty(""org.joda.time.DateTimeZone.NameProvider"");"
1,org.joda.time.DateTimeZone,getDefaultNameProvider,557,/src/main/java/org/joda/time/DateTimeZone.java,if (providerClass != null) {
1,org.joda.time.DateTimeZone,getDefaultNameProvider,566,/src/main/java/org/joda/time/DateTimeZone.java,}
1,org.joda.time.DateTimeZone,getDefaultNameProvider,568,/src/main/java/org/joda/time/DateTimeZone.java,if (nameProvider == null) {
1,org.joda.time.DateTimeZone,getDefaultNameProvider,569,/src/main/java/org/joda/time/DateTimeZone.java,nameProvider = new DefaultNameProvider();
1,org.joda.time.DateTimeZone,getDefaultNameProvider,572,/src/main/java/org/joda/time/DateTimeZone.java,return nameProvider;
1,org.joda.time.DateTimeZone,getDefaultProvider,471,/src/main/java/org/joda/time/DateTimeZone.java,Provider provider = null;
1,org.joda.time.DateTimeZone,getDefaultProvider,474,/src/main/java/org/joda/time/DateTimeZone.java,"String providerClass = System.getProperty(""org.joda.time.DateTimeZone.Provider"");"
1,org.joda.time.DateTimeZone,getDefaultProvider,475,/src/main/java/org/joda/time/DateTimeZone.java,if (providerClass != null) {
1,org.joda.time.DateTimeZone,getDefaultProvider,484,/src/main/java/org/joda/time/DateTimeZone.java,}
1,org.joda.time.DateTimeZone,getDefaultProvider,486,/src/main/java/org/joda/time/DateTimeZone.java,if (provider == null) {
1,org.joda.time.DateTimeZone,getDefaultProvider,488,/src/main/java/org/joda/time/DateTimeZone.java,"provider = new ZoneInfoProvider(""org/joda/time/tz/data"");"
1,org.joda.time.DateTimeZone,getDefaultProvider,491,/src/main/java/org/joda/time/DateTimeZone.java,}
1,org.joda.time.DateTimeZone,getDefaultProvider,494,/src/main/java/org/joda/time/DateTimeZone.java,if (provider == null) {
1,org.joda.time.DateTimeZone,getDefaultProvider,498,/src/main/java/org/joda/time/DateTimeZone.java,return provider;
1,org.joda.time.DateTimeZone,getID,731,/src/main/java/org/joda/time/DateTimeZone.java,return iID;
1,org.joda.time.DateTimeZone,hashCode,1273,/src/main/java/org/joda/time/DateTimeZone.java,return 57 + getID().hashCode();
1,org.joda.time.DateTimeZone,setDefault,175,/src/main/java/org/joda/time/DateTimeZone.java,SecurityManager sm = System.getSecurityManager();
1,org.joda.time.DateTimeZone,setDefault,176,/src/main/java/org/joda/time/DateTimeZone.java,if (sm != null) {
1,org.joda.time.DateTimeZone,setDefault,179,/src/main/java/org/joda/time/DateTimeZone.java,if (zone == null) {
1,org.joda.time.DateTimeZone,setDefault,182,/src/main/java/org/joda/time/DateTimeZone.java,synchronized(DateTimeZone.class) {
1,org.joda.time.DateTimeZone,setDefault,183,/src/main/java/org/joda/time/DateTimeZone.java,cDefault = zone;
1,org.joda.time.DateTimeZone,setDefault,184,/src/main/java/org/joda/time/DateTimeZone.java,}
1,org.joda.time.DateTimeZone,setDefault,185,/src/main/java/org/joda/time/DateTimeZone.java,}
1,org.joda.time.DateTimeZone,setNameProvider0,539,/src/main/java/org/joda/time/DateTimeZone.java,if (nameProvider == null) {
1,org.joda.time.DateTimeZone,setNameProvider0,540,/src/main/java/org/joda/time/DateTimeZone.java,nameProvider = getDefaultNameProvider();
1,org.joda.time.DateTimeZone,setNameProvider0,542,/src/main/java/org/joda/time/DateTimeZone.java,cNameProvider = nameProvider;
1,org.joda.time.DateTimeZone,setNameProvider0,543,/src/main/java/org/joda/time/DateTimeZone.java,}
1,org.joda.time.DateTimeZone,setProvider0,443,/src/main/java/org/joda/time/DateTimeZone.java,if (provider == null) {
1,org.joda.time.DateTimeZone,setProvider0,444,/src/main/java/org/joda/time/DateTimeZone.java,provider = getDefaultProvider();
1,org.joda.time.DateTimeZone,setProvider0,446,/src/main/java/org/joda/time/DateTimeZone.java,Set<String> ids = provider.getAvailableIDs();
1,org.joda.time.DateTimeZone,setProvider0,447,/src/main/java/org/joda/time/DateTimeZone.java,if (ids == null || ids.size() == 0) {
1,org.joda.time.DateTimeZone,setProvider0,451,/src/main/java/org/joda/time/DateTimeZone.java,"if (!ids.contains(""UTC"")) {"
1,org.joda.time.DateTimeZone,setProvider0,454,/src/main/java/org/joda/time/DateTimeZone.java,"if (!UTC.equals(provider.getZone(""UTC""))) {"
1,org.joda.time.DateTimeZone,setProvider0,457,/src/main/java/org/joda/time/DateTimeZone.java,cProvider = provider;
1,org.joda.time.DateTimeZone,setProvider0,458,/src/main/java/org/joda/time/DateTimeZone.java,cAvailableIDs = ids;
1,org.joda.time.DateTimeZone,setProvider0,459,/src/main/java/org/joda/time/DateTimeZone.java,}
1,org.joda.time.DurationField,<init>,30,/src/main/java/org/joda/time/DurationField.java,public abstract class DurationField implements Comparable<DurationField> {
1,org.joda.time.DurationFieldType,<clinit>,60,/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType ERAS_TYPE = new StandardDurationFieldType(""eras"", ERAS);"
1,org.joda.time.DurationFieldType,<clinit>,62,/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType CENTURIES_TYPE = new StandardDurationFieldType(""centuries"", CENTURIES);"
1,org.joda.time.DurationFieldType,<clinit>,64,/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType WEEKYEARS_TYPE = new StandardDurationFieldType(""weekyears"", WEEKYEARS);"
1,org.joda.time.DurationFieldType,<clinit>,66,/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType YEARS_TYPE = new StandardDurationFieldType(""years"", YEARS);"
1,org.joda.time.DurationFieldType,<clinit>,68,/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType MONTHS_TYPE = new StandardDurationFieldType(""months"", MONTHS);"
1,org.joda.time.DurationFieldType,<clinit>,70,/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType WEEKS_TYPE = new StandardDurationFieldType(""weeks"", WEEKS);"
1,org.joda.time.DurationFieldType,<clinit>,72,/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType DAYS_TYPE = new StandardDurationFieldType(""days"", DAYS);"
1,org.joda.time.DurationFieldType,<clinit>,74,/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType HALFDAYS_TYPE = new StandardDurationFieldType(""halfdays"", HALFDAYS);"
1,org.joda.time.DurationFieldType,<clinit>,76,/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType HOURS_TYPE = new StandardDurationFieldType(""hours"", HOURS);"
1,org.joda.time.DurationFieldType,<clinit>,78,/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType MINUTES_TYPE = new StandardDurationFieldType(""minutes"", MINUTES);"
1,org.joda.time.DurationFieldType,<clinit>,80,/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType SECONDS_TYPE = new StandardDurationFieldType(""seconds"", SECONDS);"
1,org.joda.time.DurationFieldType,<clinit>,82,/src/main/java/org/joda/time/DurationFieldType.java,"static final DurationFieldType MILLIS_TYPE = new StandardDurationFieldType(""millis"", MILLIS);"
1,org.joda.time.DurationFieldType,<init>,94,/src/main/java/org/joda/time/DurationFieldType.java,super();
1,org.joda.time.DurationFieldType,<init>,95,/src/main/java/org/joda/time/DurationFieldType.java,iName = name;
1,org.joda.time.DurationFieldType,<init>,96,/src/main/java/org/joda/time/DurationFieldType.java,}
1,org.joda.time.DurationFieldType,centuries,196,/src/main/java/org/joda/time/DurationFieldType.java,return CENTURIES_TYPE;
1,org.joda.time.DurationFieldType,days,151,/src/main/java/org/joda/time/DurationFieldType.java,return DAYS_TYPE;
1,org.joda.time.DurationFieldType,eras,205,/src/main/java/org/joda/time/DurationFieldType.java,return ERAS_TYPE;
1,org.joda.time.DurationFieldType,halfdays,141,/src/main/java/org/joda/time/DurationFieldType.java,return HALFDAYS_TYPE;
1,org.joda.time.DurationFieldType,hours,132,/src/main/java/org/joda/time/DurationFieldType.java,return HOURS_TYPE;
1,org.joda.time.DurationFieldType,millis,105,/src/main/java/org/joda/time/DurationFieldType.java,return MILLIS_TYPE;
1,org.joda.time.DurationFieldType,minutes,123,/src/main/java/org/joda/time/DurationFieldType.java,return MINUTES_TYPE;
1,org.joda.time.DurationFieldType,months,178,/src/main/java/org/joda/time/DurationFieldType.java,return MONTHS_TYPE;
1,org.joda.time.DurationFieldType,seconds,114,/src/main/java/org/joda/time/DurationFieldType.java,return SECONDS_TYPE;
1,org.joda.time.DurationFieldType,weeks,160,/src/main/java/org/joda/time/DurationFieldType.java,return WEEKS_TYPE;
1,org.joda.time.DurationFieldType,weekyears,169,/src/main/java/org/joda/time/DurationFieldType.java,return WEEKYEARS_TYPE;
1,org.joda.time.DurationFieldType,years,187,/src/main/java/org/joda/time/DurationFieldType.java,return YEARS_TYPE;
1,org.joda.time.DurationFieldType$StandardDurationFieldType,<init>,259,/src/main/java/org/joda/time/DurationFieldType.java,super(name);
1,org.joda.time.DurationFieldType$StandardDurationFieldType,<init>,260,/src/main/java/org/joda/time/DurationFieldType.java,iOrdinal = ordinal;
1,org.joda.time.DurationFieldType$StandardDurationFieldType,<init>,261,/src/main/java/org/joda/time/DurationFieldType.java,}
1,org.joda.time.DurationFieldType$StandardDurationFieldType,getField,282,/src/main/java/org/joda/time/DurationFieldType.java,chronology = DateTimeUtils.getChronology(chronology);
1,org.joda.time.DurationFieldType$StandardDurationFieldType,getField,284,/src/main/java/org/joda/time/DurationFieldType.java,switch (iOrdinal) {
1,org.joda.time.DurationFieldType$StandardDurationFieldType,getField,286,/src/main/java/org/joda/time/DurationFieldType.java,return chronology.eras();
1,org.joda.time.DurationFieldType$StandardDurationFieldType,getField,292,/src/main/java/org/joda/time/DurationFieldType.java,return chronology.years();
