bug,class,method,line
4,org.jfree.chart.JFreeChart,<init>,428
4,org.jfree.chart.JFreeChart,<init>,430
4,org.jfree.chart.JFreeChart,getPlot,820
4,org.jfree.chart.JFreeChart,getSubtitle,738
4,org.jfree.chart.JFreeChart,getSubtitle,741
4,org.jfree.chart.JFreeChart,getSubtitleCount,725
4,org.jfree.chart.JFreeChart,getTitle,570
4,org.jfree.chart.JFreeChart,notifyListeners,1514
4,org.jfree.chart.JFreeChart,notifyListeners,1515
4,org.jfree.chart.JFreeChart,notifyListeners,1516
4,org.jfree.chart.JFreeChart,notifyListeners,1523
4,org.jfree.chart.JFreeChart,plotChanged,1583
4,org.jfree.chart.JFreeChart,plotChanged,1584
4,org.jfree.chart.JFreeChart,plotChanged,1585
4,org.jfree.chart.JFreeChart,setBackgroundPaint,972
4,org.jfree.chart.JFreeChart,setBackgroundPaint,973
4,org.jfree.chart.JFreeChart,setBackgroundPaint,985
4,org.jfree.chart.JFreeChart,titleChanged,1572
4,org.jfree.chart.JFreeChart,titleChanged,1573
4,org.jfree.chart.JFreeChart,titleChanged,1574
4,org.jfree.chart.JFreeChartInfo,<init>,1750
4,org.jfree.chart.JFreeChartInfo,<init>,1753
4,org.jfree.chart.JFreeChartInfo,<init>,1755
4,org.jfree.chart.JFreeChartInfo,<init>,1758
4,org.jfree.chart.JFreeChartInfo,<init>,1759
4,org.jfree.chart.JFreeChartInfo,<init>,1760
4,org.jfree.chart.JFreeChartInfo,<init>,1761
4,org.jfree.chart.JFreeChartInfo,<init>,1762
4,org.jfree.chart.JFreeChartInfo,<init>,1763
4,org.jfree.chart.JFreeChartInfo,<init>,1764
4,org.jfree.chart.JFreeChartInfo,<init>,1766
4,org.jfree.chart.JFreeChartInfo,<init>,1869
4,org.jfree.chart.StandardChartTheme,<init>,227
4,org.jfree.chart.StandardChartTheme,<init>,230
4,org.jfree.chart.StandardChartTheme,<init>,303
4,org.jfree.chart.StandardChartTheme,<init>,304
4,org.jfree.chart.StandardChartTheme,<init>,307
4,org.jfree.chart.StandardChartTheme,<init>,308
4,org.jfree.chart.StandardChartTheme,<init>,309
4,org.jfree.chart.StandardChartTheme,<init>,310
4,org.jfree.chart.StandardChartTheme,<init>,311
4,org.jfree.chart.StandardChartTheme,<init>,312
4,org.jfree.chart.StandardChartTheme,<init>,313
4,org.jfree.chart.StandardChartTheme,<init>,314
4,org.jfree.chart.StandardChartTheme,<init>,315
4,org.jfree.chart.StandardChartTheme,<init>,316
4,org.jfree.chart.StandardChartTheme,<init>,317
4,org.jfree.chart.StandardChartTheme,<init>,318
4,org.jfree.chart.StandardChartTheme,<init>,319
4,org.jfree.chart.StandardChartTheme,<init>,320
4,org.jfree.chart.StandardChartTheme,<init>,321
4,org.jfree.chart.StandardChartTheme,<init>,322
4,org.jfree.chart.StandardChartTheme,<init>,323
4,org.jfree.chart.StandardChartTheme,<init>,324
4,org.jfree.chart.StandardChartTheme,<init>,325
4,org.jfree.chart.StandardChartTheme,<init>,326
4,org.jfree.chart.StandardChartTheme,<init>,327
4,org.jfree.chart.StandardChartTheme,<init>,328
4,org.jfree.chart.StandardChartTheme,<init>,329
4,org.jfree.chart.StandardChartTheme,<init>,330
4,org.jfree.chart.StandardChartTheme,<init>,331
4,org.jfree.chart.StandardChartTheme,<init>,332
4,org.jfree.chart.StandardChartTheme,<init>,333
4,org.jfree.chart.StandardChartTheme,<init>,334
4,org.jfree.chart.StandardChartTheme,<init>,335
4,org.jfree.chart.StandardChartTheme,<init>,336
4,org.jfree.chart.StandardChartTheme,<init>,337
4,org.jfree.chart.StandardChartTheme,apply,1134
4,org.jfree.chart.StandardChartTheme,apply,1137
4,org.jfree.chart.StandardChartTheme,apply,1138
4,org.jfree.chart.StandardChartTheme,apply,1139
4,org.jfree.chart.StandardChartTheme,apply,1140
4,org.jfree.chart.StandardChartTheme,apply,1143
4,org.jfree.chart.StandardChartTheme,apply,1144
4,org.jfree.chart.StandardChartTheme,apply,1145
4,org.jfree.chart.StandardChartTheme,apply,1148
4,org.jfree.chart.StandardChartTheme,apply,1151
4,org.jfree.chart.StandardChartTheme,apply,1152
4,org.jfree.chart.StandardChartTheme,apply,1153
4,org.jfree.chart.StandardChartTheme,apply,1155
4,org.jfree.chart.StandardChartTheme,applyToAbstractRenderer,1588
4,org.jfree.chart.StandardChartTheme,applyToAbstractRenderer,1589
4,org.jfree.chart.StandardChartTheme,applyToAbstractRenderer,1591
4,org.jfree.chart.StandardChartTheme,applyToAbstractRenderer,1592
4,org.jfree.chart.StandardChartTheme,applyToAbstractRenderer,1594
4,org.jfree.chart.StandardChartTheme,applyToPlot,1236
4,org.jfree.chart.StandardChartTheme,applyToPlot,1239
4,org.jfree.chart.StandardChartTheme,applyToPlot,1240
4,org.jfree.chart.StandardChartTheme,applyToPlot,1242
4,org.jfree.chart.StandardChartTheme,applyToPlot,1243
4,org.jfree.chart.StandardChartTheme,applyToPlot,1245
4,org.jfree.chart.StandardChartTheme,applyToPlot,1251
4,org.jfree.chart.StandardChartTheme,applyToPlot,1254
4,org.jfree.chart.StandardChartTheme,applyToPlot,1257
4,org.jfree.chart.StandardChartTheme,applyToPlot,1260
4,org.jfree.chart.StandardChartTheme,applyToPlot,1261
4,org.jfree.chart.StandardChartTheme,applyToPlot,1278
4,org.jfree.chart.StandardChartTheme,applyToTitle,1163
4,org.jfree.chart.StandardChartTheme,applyToTitle,1168
4,org.jfree.chart.StandardChartTheme,applyToTitle,1169
4,org.jfree.chart.StandardChartTheme,applyToTitle,1170
4,org.jfree.chart.StandardChartTheme,applyToTitle,1171
4,org.jfree.chart.StandardChartTheme,applyToTitle,1173
4,org.jfree.chart.StandardChartTheme,applyToTitle,1174
4,org.jfree.chart.StandardChartTheme,applyToTitle,1175
4,org.jfree.chart.StandardChartTheme,applyToTitle,1178
4,org.jfree.chart.StandardChartTheme,applyToTitle,1199
4,org.jfree.chart.StandardChartTheme,applyToValueAxis,1542
4,org.jfree.chart.StandardChartTheme,applyToValueAxis,1543
4,org.jfree.chart.StandardChartTheme,applyToValueAxis,1544
4,org.jfree.chart.StandardChartTheme,applyToValueAxis,1545
4,org.jfree.chart.StandardChartTheme,applyToValueAxis,1546
4,org.jfree.chart.StandardChartTheme,applyToValueAxis,1549
4,org.jfree.chart.StandardChartTheme,applyToValueAxis,1552
4,org.jfree.chart.StandardChartTheme,applyToXYItemRenderer,1654
4,org.jfree.chart.StandardChartTheme,applyToXYItemRenderer,1657
4,org.jfree.chart.StandardChartTheme,applyToXYItemRenderer,1658
4,org.jfree.chart.StandardChartTheme,applyToXYItemRenderer,1660
4,org.jfree.chart.StandardChartTheme,applyToXYItemRenderer,1661
4,org.jfree.chart.StandardChartTheme,applyToXYItemRenderer,1662
4,org.jfree.chart.StandardChartTheme,applyToXYItemRenderer,1667
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1380
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1381
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1382
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1383
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1384
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1385
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1386
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1388
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1389
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1390
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1391
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1392
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1397
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1398
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1399
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1400
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1401
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1406
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1407
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1408
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1409
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1410
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1415
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1416
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1421
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1431
4,org.jfree.chart.StandardChartTheme,applyToXYPlot,1441
4,org.jfree.chart.StandardChartTheme,getDrawingSupplier,1101
4,org.jfree.chart.StandardChartTheme,getDrawingSupplier,1102
4,org.jfree.chart.StandardChartTheme,getDrawingSupplier,1103
4,org.jfree.chart.StandardChartTheme,getDrawingSupplier,1105
4,org.jfree.chart.StandardChartTheme,getDrawingSupplier,1109
4,org.jfree.chart.StandardChartTheme,getDrawingSupplier,1111
4,org.jfree.chart.axis.Axis,<clinit>,143
4,org.jfree.chart.axis.Axis,<clinit>,147
4,org.jfree.chart.axis.Axis,<clinit>,150
4,org.jfree.chart.axis.Axis,<clinit>,154
4,org.jfree.chart.axis.Axis,<clinit>,157
4,org.jfree.chart.axis.Axis,<clinit>,163
4,org.jfree.chart.axis.Axis,<clinit>,167
4,org.jfree.chart.axis.Axis,<clinit>,170
4,org.jfree.chart.axis.Axis,<clinit>,177
4,org.jfree.chart.axis.Axis,<clinit>,180
4,org.jfree.chart.axis.Axis,<init>,307
4,org.jfree.chart.axis.Axis,<init>,309
4,org.jfree.chart.axis.Axis,<init>,310
4,org.jfree.chart.axis.Axis,<init>,311
4,org.jfree.chart.axis.Axis,<init>,312
4,org.jfree.chart.axis.Axis,<init>,313
4,org.jfree.chart.axis.Axis,<init>,314
4,org.jfree.chart.axis.Axis,<init>,315
4,org.jfree.chart.axis.Axis,<init>,316
4,org.jfree.chart.axis.Axis,<init>,318
4,org.jfree.chart.axis.Axis,<init>,319
4,org.jfree.chart.axis.Axis,<init>,320
4,org.jfree.chart.axis.Axis,<init>,322
4,org.jfree.chart.axis.Axis,<init>,323
4,org.jfree.chart.axis.Axis,<init>,324
4,org.jfree.chart.axis.Axis,<init>,325
4,org.jfree.chart.axis.Axis,<init>,327
4,org.jfree.chart.axis.Axis,<init>,328
4,org.jfree.chart.axis.Axis,<init>,329
4,org.jfree.chart.axis.Axis,<init>,330
4,org.jfree.chart.axis.Axis,<init>,331
4,org.jfree.chart.axis.Axis,<init>,333
4,org.jfree.chart.axis.Axis,<init>,334
4,org.jfree.chart.axis.Axis,<init>,335
4,org.jfree.chart.axis.Axis,<init>,337
4,org.jfree.chart.axis.Axis,<init>,339
4,org.jfree.chart.axis.Axis,<init>,341
4,org.jfree.chart.axis.Axis,addChangeListener,1188
4,org.jfree.chart.axis.Axis,class$,1187
4,org.jfree.chart.axis.Axis,fireChangeEvent,1236
4,org.jfree.chart.axis.Axis,fireChangeEvent,1237
4,org.jfree.chart.axis.Axis,getPlot,1030
4,org.jfree.chart.axis.Axis,notifyListeners,1222
4,org.jfree.chart.axis.Axis,notifyListeners,1223
4,org.jfree.chart.axis.Axis,notifyListeners,1224
4,org.jfree.chart.axis.Axis,notifyListeners,1225
4,org.jfree.chart.axis.Axis,notifyListeners,1228
4,org.jfree.chart.axis.Axis,setLabelFont,431
4,org.jfree.chart.axis.Axis,setLabelFont,434
4,org.jfree.chart.axis.Axis,setLabelFont,435
4,org.jfree.chart.axis.Axis,setLabelFont,436
4,org.jfree.chart.axis.Axis,setLabelFont,438
4,org.jfree.chart.axis.Axis,setLabelPaint,460
4,org.jfree.chart.axis.Axis,setLabelPaint,463
4,org.jfree.chart.axis.Axis,setLabelPaint,464
4,org.jfree.chart.axis.Axis,setLabelPaint,465
4,org.jfree.chart.axis.Axis,setPlot,1043
4,org.jfree.chart.axis.Axis,setPlot,1044
4,org.jfree.chart.axis.Axis,setPlot,1045
4,org.jfree.chart.axis.Axis,setTickLabelFont,761
4,org.jfree.chart.axis.Axis,setTickLabelFont,765
4,org.jfree.chart.axis.Axis,setTickLabelFont,770
4,org.jfree.chart.axis.Axis,setTickLabelPaint,792
4,org.jfree.chart.axis.Axis,setTickLabelPaint,795
4,org.jfree.chart.axis.Axis,setTickLabelPaint,796
4,org.jfree.chart.axis.Axis,setTickLabelPaint,797
4,org.jfree.chart.axis.AxisLocation,<clinit>,61
4,org.jfree.chart.axis.AxisLocation,<clinit>,65
4,org.jfree.chart.axis.AxisLocation,<clinit>,69
4,org.jfree.chart.axis.AxisLocation,<clinit>,73
4,org.jfree.chart.axis.AxisLocation,<init>,84
4,org.jfree.chart.axis.AxisLocation,<init>,85
4,org.jfree.chart.axis.AxisLocation,<init>,86
4,org.jfree.chart.axis.NumberAxis,<clinit>,153
4,org.jfree.chart.axis.NumberAxis,<init>,201
4,org.jfree.chart.axis.NumberAxis,<init>,202
4,org.jfree.chart.axis.NumberAxis,<init>,203
4,org.jfree.chart.axis.NumberAxis,<init>,204
4,org.jfree.chart.axis.NumberAxis,<init>,205
4,org.jfree.chart.axis.NumberAxis,<init>,206
4,org.jfree.chart.axis.NumberAxis,<init>,207
4,org.jfree.chart.axis.NumberAxis,<init>,208
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,426
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,427
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,428
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,431
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,432
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,434
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,435
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,439
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,440
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,441
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,445
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,450
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,451
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,452
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,454
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,457
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,458
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,463
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,464
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,487
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,488
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,492
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,494
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,495
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,507
4,org.jfree.chart.axis.NumberAxis,autoAdjustRange,510
4,org.jfree.chart.axis.NumberAxis,configure,416
4,org.jfree.chart.axis.NumberAxis,configure,417
4,org.jfree.chart.axis.NumberAxis,configure,419
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,703
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,704
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,705
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,706
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,707
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,708
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,709
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,710
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,711
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,712
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,713
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,714
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,718
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,719
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,720
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,721
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,722
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,723
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,724
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,725
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,726
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,727
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,728
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,729
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,730
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,731
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,732
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,733
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,734
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,735
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,736
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,738
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,739
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,740
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,741
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,742
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,743
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,744
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,745
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,746
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,747
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,748
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,749
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,750
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,751
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,752
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,753
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,754
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,755
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,756
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,758
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,759
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,760
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,761
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,762
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,763
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,764
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,765
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,766
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,767
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,768
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,769
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,770
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,771
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,772
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,773
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,774
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,775
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,776
4,org.jfree.chart.axis.NumberAxis,createStandardTickUnits,778
4,org.jfree.chart.axis.NumberAxis,getAutoRangeIncludesZero,243
4,org.jfree.chart.axis.NumberAxis,getAutoRangeStickyZero,278
4,org.jfree.chart.axis.NumberAxis,setAutoRangeIncludesZero,260
4,org.jfree.chart.axis.NumberAxis,setAutoRangeIncludesZero,261
4,org.jfree.chart.axis.NumberAxis,setAutoRangeIncludesZero,262
4,org.jfree.chart.axis.NumberAxis,setAutoRangeIncludesZero,263
4,org.jfree.chart.axis.NumberAxis,setAutoRangeIncludesZero,265
4,org.jfree.chart.axis.NumberAxis,setAutoRangeIncludesZero,267
4,org.jfree.chart.axis.NumberTickUnit,<init>,82
4,org.jfree.chart.axis.NumberTickUnit,<init>,83
4,org.jfree.chart.axis.NumberTickUnit,<init>,86
4,org.jfree.chart.axis.NumberTickUnit,<init>,87
4,org.jfree.chart.axis.NumberTickUnit,<init>,101
4,org.jfree.chart.axis.NumberTickUnit,<init>,102
4,org.jfree.chart.axis.NumberTickUnit,<init>,105
4,org.jfree.chart.axis.NumberTickUnit,<init>,106
4,org.jfree.chart.axis.SymbolAxis,<clinit>,121
4,org.jfree.chart.axis.SymbolAxis,<clinit>,129
4,org.jfree.chart.axis.TickUnit,<init>,83
4,org.jfree.chart.axis.TickUnit,<init>,84
4,org.jfree.chart.axis.TickUnit,<init>,85
4,org.jfree.chart.axis.TickUnit,<init>,95
4,org.jfree.chart.axis.TickUnit,<init>,96
4,org.jfree.chart.axis.TickUnit,<init>,97
4,org.jfree.chart.axis.TickUnit,<init>,98
4,org.jfree.chart.axis.TickUnit,compareTo,144
4,org.jfree.chart.axis.TickUnit,compareTo,145
4,org.jfree.chart.axis.TickUnit,compareTo,146
4,org.jfree.chart.axis.TickUnit,compareTo,147
4,org.jfree.chart.axis.TickUnit,compareTo,149
4,org.jfree.chart.axis.TickUnit,compareTo,150
4,org.jfree.chart.axis.TickUnit,getSize,106
4,org.jfree.chart.axis.TickUnits,<init>,79
4,org.jfree.chart.axis.TickUnits,<init>,80
4,org.jfree.chart.axis.TickUnits,<init>,81
4,org.jfree.chart.axis.TickUnits,add,90
4,org.jfree.chart.axis.TickUnits,add,93
4,org.jfree.chart.axis.TickUnits,add,94
4,org.jfree.chart.axis.TickUnits,add,95
4,org.jfree.chart.axis.ValueAxis,<clinit>,155
4,org.jfree.chart.axis.ValueAxis,<init>,277
4,org.jfree.chart.axis.ValueAxis,<init>,279
4,org.jfree.chart.axis.ValueAxis,<init>,280
4,org.jfree.chart.axis.ValueAxis,<init>,282
4,org.jfree.chart.axis.ValueAxis,<init>,283
4,org.jfree.chart.axis.ValueAxis,<init>,284
4,org.jfree.chart.axis.ValueAxis,<init>,286
4,org.jfree.chart.axis.ValueAxis,<init>,287
4,org.jfree.chart.axis.ValueAxis,<init>,289
4,org.jfree.chart.axis.ValueAxis,<init>,290
4,org.jfree.chart.axis.ValueAxis,<init>,292
4,org.jfree.chart.axis.ValueAxis,<init>,294
4,org.jfree.chart.axis.ValueAxis,<init>,295
4,org.jfree.chart.axis.ValueAxis,<init>,297
4,org.jfree.chart.axis.ValueAxis,<init>,298
4,org.jfree.chart.axis.ValueAxis,<init>,299
4,org.jfree.chart.axis.ValueAxis,<init>,300
4,org.jfree.chart.axis.ValueAxis,<init>,302
4,org.jfree.chart.axis.ValueAxis,<init>,304
4,org.jfree.chart.axis.ValueAxis,<init>,305
4,org.jfree.chart.axis.ValueAxis,<init>,306
4,org.jfree.chart.axis.ValueAxis,<init>,307
4,org.jfree.chart.axis.ValueAxis,<init>,309
4,org.jfree.chart.axis.ValueAxis,<init>,311
4,org.jfree.chart.axis.ValueAxis,<init>,312
4,org.jfree.chart.axis.ValueAxis,<init>,313
4,org.jfree.chart.axis.ValueAxis,<init>,314
4,org.jfree.chart.axis.ValueAxis,<init>,316
4,org.jfree.chart.axis.ValueAxis,<init>,318
4,org.jfree.chart.axis.ValueAxis,<init>,319
4,org.jfree.chart.axis.ValueAxis,<init>,320
